partition,date_utc,obs_start,obs_end,regime,side,router_selected,entry_start,entry_px,H,L,range,activated,activation_bar_start,ratchets,exit_ts,exit_px,exit_reason,net_pnl_usd,win,stop_px,E20_DOWN
external,2020-06-19,2020-06-19 00:00:00+00:00,2020-06-19 04:00:00+00:00,SIDEWAYS,SHORT,False,2020-06-19 03:30:00+00:00,9293.0485,9410.0,9272.41,137.59000000000015,True,2020-06-19 03:45:00+00:00,0,2020-06-19 03:50:00+00:00,9248.02,SHORT_PROFIT_CEILING_GAP_OPEN,2.022697998401724,True,9334.3255,9244.892
external,2020-06-20,2020-06-20 08:00:00+00:00,2020-06-20 12:00:00+00:00,SIDEWAYS,SHORT,False,2020-06-20 08:30:00+00:00,9296.389,9329.25,9290.59,38.659999999999854,True,2020-06-20 08:45:00+00:00,0,2020-06-20 08:50:00+00:00,9285.51,SHORT_PROFIT_CEILING_GAP_OPEN,0.18511966312935202,True,9307.987,9282.858
external,2020-06-25,2020-06-25 12:00:00+00:00,2020-06-25 16:00:00+00:00,BEAR,SHORT,True,2020-06-25 13:50:00+00:00,9193.992,9333.12,9169.44,163.6800000000003,False,,0,2020-06-25 14:20:00+00:00,9243.096,SHORT_PRE_E20_HARD_STOP_TOUCH,-3.070439565316096,False,9243.096,9136.704
external,2020-06-25,2020-06-25 20:00:00+00:00,2020-06-26 00:00:00+00:00,BEAR,LONG,False,2020-06-25 20:35:00+00:00,9280.29,9292.5,9207.64,84.86000000000058,True,2020-06-25 21:05:00+00:00,0,2020-06-25 21:10:00+00:00,9308.04,LONG_PROFIT_FLOOR_GAP_OPEN,1.095104140064596,True,,
external,2020-06-28,2020-06-28 20:00:00+00:00,2020-06-29 00:00:00+00:00,BEAR,SHORT,True,2020-06-28 21:10:00+00:00,9110.463,9188.0,9096.78,91.21999999999935,True,2020-06-28 22:10:00+00:00,0,2020-06-28 22:15:00+00:00,9078.536,SHORT_PROFIT_CEILING_HIT,1.3522161058114994,True,9137.829,9078.536
external,2020-06-29,2020-06-29 00:00:00+00:00,2020-06-29 04:00:00+00:00,BEAR,LONG,False,2020-06-29 02:15:00+00:00,9132.74,9141.37,9070.0,71.3700000000008,False,,0,2020-06-29 03:50:00+00:00,9086.44,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-2.934836204687696,False,,
external,2020-07-04,2020-07-04 08:00:00+00:00,2020-07-04 12:00:00+00:00,BEAR,SHORT,True,2020-07-04 09:40:00+00:00,9073.15,9091.0,9070.0,21.0,True,2020-07-04 10:25:00+00:00,0,2020-07-04 10:30:00+00:00,9065.8,SHORT_PROFIT_CEILING_HIT,0.0050412480781639735,True,9079.449999999999,9065.8
external,2020-07-06,2020-07-06 20:00:00+00:00,2020-07-07 00:00:00+00:00,BULL,SHORT,False,2020-07-06 20:55:00+00:00,9274.05,9348.0,9261.0,87.0,False,,0,2020-07-06 23:10:00+00:00,9300.15,SHORT_PRE_E20_HARD_STOP_TOUCH,-1.8071522150517212,False,9300.15,9243.6
external,2020-07-07,2020-07-07 00:00:00+00:00,2020-07-07 04:00:00+00:00,BULL,LONG,True,2020-07-07 00:25:00+00:00,9362.44,9379.0,9255.1,123.89999999999964,False,,0,2020-07-07 02:05:00+00:00,9281.13,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-4.74235092561347,False,,
external,2020-07-08,2020-07-08 00:00:00+00:00,2020-07-08 04:00:00+00:00,BULL,LONG,True,2020-07-08 01:30:00+00:00,9264.01,9269.14,9201.23,67.90999999999985,True,2020-07-08 02:00:00+00:00,1,2020-07-08 02:25:00+00:00,9292.25,LONG_PROFIT_FLOOR_HIT,1.1241779747646734,True,,
external,2020-07-08,2020-07-08 20:00:00+00:00,2020-07-09 00:00:00+00:00,BULL,LONG,True,2020-07-08 22:15:00+00:00,9436.34,9445.0,9381.64,63.36000000000058,True,2020-07-08 22:30:00+00:00,0,2020-07-08 22:35:00+00:00,9457.672,LONG_PROFIT_FLOOR_HIT,0.7303111163862844,True,,
external,2020-07-10,2020-07-10 16:00:00+00:00,2020-07-10 20:00:00+00:00,BEAR,LONG,False,2020-07-10 19:45:00+00:00,9238.24,9249.55,9160.0,89.54999999999927,False,,0,2020-07-10 20:00:00+00:00,9234.43,LONG_TIME_EXIT_4H_BOUNDARY,-0.6062081089038159,False,,
external,2020-07-13,2020-07-13 08:00:00+00:00,2020-07-13 12:00:00+00:00,BULL,LONG,True,2020-07-13 10:45:00+00:00,9286.84,9291.91,9237.32,54.590000000000146,True,2020-07-13 11:00:00+00:00,0,2020-07-13 11:05:00+00:00,9301.99,LONG_PROFIT_FLOOR_GAP_OPEN,0.415670346425712,True,,
external,2020-07-14,2020-07-14 12:00:00+00:00,2020-07-14 16:00:00+00:00,BEAR,LONG,False,2020-07-14 12:15:00+00:00,9223.05,9239.0,9116.0,123.0,False,,0,2020-07-14 16:00:00+00:00,9220.78,LONG_TIME_EXIT_4H_BOUNDARY,-0.5230612432979728,False,,
external,2020-07-19,2020-07-19 00:00:00+00:00,2020-07-19 04:00:00+00:00,SIDEWAYS,LONG,False,2020-07-19 00:25:00+00:00,9177.83,9180.54,9160.25,20.290000000000873,False,,0,2020-07-19 01:40:00+00:00,9164.93,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-1.1027805047598034,False,,
external,2020-07-21,2020-07-21 20:00:00+00:00,2020-07-22 00:00:00+00:00,BULL,LONG,True,2020-07-21 23:35:00+00:00,9380.0,9389.51,9320.67,68.84000000000015,False,,0,2020-07-22 00:00:00+00:00,9388.0,LONG_TIME_EXIT_4H_BOUNDARY,0.026439232409370184,True,,
external,2020-07-22,2020-07-22 12:00:00+00:00,2020-07-22 16:00:00+00:00,BULL,LONG,True,2020-07-22 15:40:00+00:00,9346.31,9355.0,9292.56,62.44000000000051,False,,0,2020-07-22 16:00:00+00:00,9338.53,LONG_TIME_EXIT_4H_BOUNDARY,-0.8162070378576632,False,,
external,2020-07-24,2020-07-24 04:00:00+00:00,2020-07-24 08:00:00+00:00,BULL,SHORT,False,2020-07-24 05:10:00+00:00,9545.121,9608.14,9534.0,74.13999999999942,True,2020-07-24 06:20:00+00:00,0,2020-07-24 06:25:00+00:00,9521.05,SHORT_PROFIT_CEILING_GAP_OPEN,0.8609059644189124,True,9567.363,9519.172
external,2020-07-25,2020-07-25 04:00:00+00:00,2020-07-25 08:00:00+00:00,BULL,LONG,True,2020-07-25 06:05:00+00:00,9619.08,9620.0,9526.31,93.69000000000051,False,,0,2020-07-25 08:00:00+00:00,9574.68,LONG_TIME_EXIT_4H_BOUNDARY,-2.7079130228670363,False,,
external,2020-07-26,2020-07-26 00:00:00+00:00,2020-07-26 04:00:00+00:00,BULL,SHORT,False,2020-07-26 01:10:00+00:00,9679.765,9735.1,9670.0,65.10000000000036,True,2020-07-26 01:35:00+00:00,0,2020-07-26 01:40:00+00:00,9665.01,SHORT_PROFIT_CEILING_GAP_OPEN,0.3621569325287902,True,9699.295,9656.98
external,2020-07-29,2020-07-29 04:00:00+00:00,2020-07-29 08:00:00+00:00,BULL,LONG,True,2020-07-29 05:50:00+00:00,10992.64,11018.5,10844.34,174.15999999999985,True,2020-07-29 06:05:00+00:00,0,2020-07-29 06:10:00+00:00,11049.99,LONG_PROFIT_FLOOR_GAP_OPEN,2.2085635479738968,True,,
external,2020-07-30,2020-07-30 16:00:00+00:00,2020-07-30 20:00:00+00:00,BULL,LONG,True,2020-07-30 17:50:00+00:00,11037.0,11057.24,10826.55,230.6900000000005,True,2020-07-30 18:20:00+00:00,0,2020-07-30 18:25:00+00:00,11084.98,LONG_PROFIT_FLOOR_GAP_OPEN,1.7735978979795513,True,,
external,2020-07-31,2020-07-31 12:00:00+00:00,2020-07-31 16:00:00+00:00,BULL,LONG,True,2020-07-31 12:30:00+00:00,11219.16,11240.0,11100.0,140.0,False,,0,2020-07-31 13:45:00+00:00,11136.3,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-4.092789834533083,False,,
external,2020-08-09,2020-08-09 00:00:00+00:00,2020-08-09 04:00:00+00:00,BULL,LONG,True,2020-08-09 00:25:00+00:00,11775.91,11790.9,11673.0,117.89999999999964,False,,0,2020-08-09 01:45:00+00:00,11706.69,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-3.339050994785086,False,,
external,2020-08-09,2020-08-09 20:00:00+00:00,2020-08-10 00:00:00+00:00,SIDEWAYS,LONG,False,2020-08-09 20:30:00+00:00,11657.31,11665.9,11526.9,139.0,True,2020-08-09 22:15:00+00:00,0,2020-08-09 22:20:00+00:00,11693.699999999999,LONG_PROFIT_FLOOR_HIT,1.1608232087848118,True,,
external,2020-08-11,2020-08-11 08:00:00+00:00,2020-08-11 12:00:00+00:00,SIDEWAYS,SHORT,False,2020-08-11 09:40:00+00:00,11735.427,11868.18,11712.0,156.1800000000003,True,2020-08-11 10:00:00+00:00,0,2020-08-11 10:05:00+00:00,11688.3,SHORT_PROFIT_CEILING_GAP_OPEN,1.6078945572240548,True,11782.280999999999,11680.764
external,2020-08-15,2020-08-15 16:00:00+00:00,2020-08-15 20:00:00+00:00,BULL,LONG,True,2020-08-15 17:05:00+00:00,11893.7,11910.0,11682.0,228.0,False,,0,2020-08-15 20:00:00+00:00,11845.9,LONG_TIME_EXIT_4H_BOUNDARY,-2.409467196919412,False,,
external,2020-08-16,2020-08-16 04:00:00+00:00,2020-08-16 08:00:00+00:00,BULL,LONG,True,2020-08-16 04:15:00+00:00,11920.0,11943.18,11780.0,163.1800000000003,False,,0,2020-08-16 08:00:00+00:00,11873.08,LONG_TIME_EXIT_4H_BOUNDARY,-2.3681208053691223,False,,
external,2020-08-17,2020-08-17 16:00:00+00:00,2020-08-17 20:00:00+00:00,BULL,LONG,True,2020-08-17 16:15:00+00:00,12416.0,12490.0,11799.26,690.7399999999998,False,,0,2020-08-17 20:00:00+00:00,12350.16,LONG_TIME_EXIT_4H_BOUNDARY,-3.051417525773192,False,,
external,2020-08-20,2020-08-20 12:00:00+00:00,2020-08-20 16:00:00+00:00,SIDEWAYS,LONG,False,2020-08-20 12:15:00+00:00,11817.12,11825.25,11690.47,134.78000000000065,True,2020-08-20 14:55:00+00:00,0,2020-08-20 15:00:00+00:00,11849.46,LONG_PROFIT_FLOOR_GAP_OPEN,0.9683537105486643,True,,
external,2020-08-20,2020-08-20 16:00:00+00:00,2020-08-20 20:00:00+00:00,SIDEWAYS,LONG,False,2020-08-20 17:05:00+00:00,11857.67,11875.0,11743.08,131.92000000000007,False,,0,2020-08-20 20:00:00+00:00,11851.79,LONG_TIME_EXIT_4H_BOUNDARY,-0.6479407843193338,False,,
external,2020-08-21,2020-08-21 08:00:00+00:00,2020-08-21 12:00:00+00:00,SIDEWAYS,SHORT,False,2020-08-21 08:25:00+00:00,11823.485,11878.65,11813.75,64.89999999999964,True,2020-08-21 09:45:00+00:00,1,2020-08-21 10:25:00+00:00,11782.0,SHORT_PROFIT_CEILING_HIT,1.3543473857327686,True,11842.955,11800.77
external,2020-08-22,2020-08-22 08:00:00+00:00,2020-08-22 12:00:00+00:00,SIDEWAYS,LONG,False,2020-08-22 08:15:00+00:00,11587.74,11596.0,11417.86,178.13999999999942,False,,0,2020-08-22 12:00:00+00:00,11566.0,LONG_TIME_EXIT_4H_BOUNDARY,-1.3380603983175083,False,,
external,2020-08-24,2020-08-24 04:00:00+00:00,2020-08-24 08:00:00+00:00,SIDEWAYS,LONG,False,2020-08-24 05:00:00+00:00,11682.83,11695.13,11595.0,100.1299999999992,True,2020-08-24 06:35:00+00:00,1,2020-08-24 07:25:00+00:00,11756.69,LONG_PROFIT_FLOOR_HIT,2.7610491636016037,True,,
external,2020-08-26,2020-08-26 08:00:00+00:00,2020-08-26 12:00:00+00:00,BEAR,LONG,False,2020-08-26 10:20:00+00:00,11393.78,11400.0,11303.81,96.19000000000051,True,2020-08-26 10:25:00+00:00,0,2020-08-26 10:30:00+00:00,11419.238,LONG_PROFIT_FLOOR_HIT,0.7171885010944349,True,,
external,2020-08-28,2020-08-28 00:00:00+00:00,2020-08-28 04:00:00+00:00,SIDEWAYS,LONG,False,2020-08-28 00:45:00+00:00,11329.0,11344.9,11232.33,112.56999999999971,True,2020-08-28 01:00:00+00:00,0,2020-08-28 01:05:00+00:00,11350.12,LONG_PROFIT_FLOOR_GAP_OPEN,0.5321211051284139,True,,
external,2020-08-28,2020-08-28 04:00:00+00:00,2020-08-28 08:00:00+00:00,BEAR,LONG,False,2020-08-28 05:45:00+00:00,11385.84,11400.0,11283.19,116.80999999999949,True,2020-08-28 06:20:00+00:00,0,2020-08-28 06:25:00+00:00,11423.362,LONG_PROFIT_FLOOR_HIT,1.2477484313849323,True,,
external,2020-08-28,2020-08-28 16:00:00+00:00,2020-08-28 20:00:00+00:00,SIDEWAYS,LONG,False,2020-08-28 16:15:00+00:00,11535.0,11538.6,11401.0,137.60000000000036,False,,0,2020-08-28 20:00:00+00:00,11501.0,LONG_TIME_EXIT_4H_BOUNDARY,-1.8737754659731038,False,,
external,2020-08-30,2020-08-30 12:00:00+00:00,2020-08-30 16:00:00+00:00,BULL,LONG,True,2020-08-30 12:40:00+00:00,11607.91,11615.0,11556.0,59.0,True,2020-08-30 13:05:00+00:00,1,2020-08-30 13:30:00+00:00,11628.0,LONG_PROFIT_FLOOR_HIT,0.46535819109556653,True,,
external,2020-09-01,2020-09-01 16:00:00+00:00,2020-09-01 20:00:00+00:00,BULL,LONG,True,2020-09-01 16:20:00+00:00,12020.67,12055.16,11812.0,243.15999999999985,False,,0,2020-09-01 20:00:00+00:00,11969.78,LONG_TIME_EXIT_4H_BOUNDARY,-2.5167705294297122,False,,
external,2020-09-03,2020-09-03 00:00:00+00:00,2020-09-03 04:00:00+00:00,SIDEWAYS,LONG,False,2020-09-03 00:45:00+00:00,11427.33,11446.64,11311.94,134.6999999999989,False,,0,2020-09-03 03:40:00+00:00,11350.99,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-3.740237833334647,False,,
external,2020-09-04,2020-09-04 20:00:00+00:00,2020-09-05 00:00:00+00:00,BEAR,LONG,False,2020-09-04 20:15:00+00:00,10560.01,10598.87,10306.29,292.5799999999999,False,,0,2020-09-05 00:00:00+00:00,10448.0,LONG_TIME_EXIT_4H_BOUNDARY,-5.7034987656261915,False,,
external,2020-09-06,2020-09-06 08:00:00+00:00,2020-09-06 12:00:00+00:00,BEAR,LONG,False,2020-09-06 08:40:00+00:00,10228.74,10260.59,10003.0,257.59000000000015,False,,0,2020-09-06 12:00:00+00:00,10266.45,LONG_TIME_EXIT_4H_BOUNDARY,1.4433355427941446,True,,
external,2020-09-08,2020-09-08 16:00:00+00:00,2020-09-08 20:00:00+00:00,BEAR,LONG,False,2020-09-08 17:25:00+00:00,10131.62,10158.81,9923.08,235.72999999999956,False,,0,2020-09-08 18:45:00+00:00,9993.57,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-7.212829537625797,False,,
external,2020-09-09,2020-09-09 08:00:00+00:00,2020-09-09 12:00:00+00:00,BEAR,LONG,False,2020-09-09 08:20:00+00:00,10171.78,10200.0,10008.0,192.0,True,2020-09-09 11:15:00+00:00,0,2020-09-09 11:20:00+00:00,10238.4,LONG_PROFIT_FLOOR_HIT,2.8747464062337085,True,,
external,2020-09-10,2020-09-10 04:00:00+00:00,2020-09-10 08:00:00+00:00,BULL,LONG,True,2020-09-10 05:05:00+00:00,10388.36,10417.07,10211.67,205.39999999999964,False,,0,2020-09-10 07:45:00+00:00,10279.4,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-5.644331155254578,False,,
external,2020-09-13,2020-09-13 04:00:00+00:00,2020-09-13 08:00:00+00:00,BULL,LONG,True,2020-09-13 04:15:00+00:00,10538.01,10558.64,10402.0,156.63999999999942,False,,0,2020-09-13 08:00:00+00:00,10540.05,LONG_TIME_EXIT_4H_BOUNDARY,-0.3032075315927859,False,,
external,2020-09-16,2020-09-16 16:00:00+00:00,2020-09-16 20:00:00+00:00,BULL,LONG,True,2020-09-16 16:30:00+00:00,11009.18,11021.93,10854.0,167.9300000000003,True,2020-09-16 16:40:00+00:00,0,2020-09-16 16:50:00+00:00,11055.516,LONG_PROFIT_FLOOR_HIT,1.704425579380065,True,,
external,2020-09-23,2020-09-23 08:00:00+00:00,2020-09-23 12:00:00+00:00,BEAR,LONG,False,2020-09-23 10:15:00+00:00,10469.1,10485.0,10374.12,110.8799999999992,False,,0,2020-09-23 12:00:00+00:00,10469.31,LONG_TIME_EXIT_4H_BOUNDARY,-0.38997048456894634,False,,
external,2020-09-24,2020-09-24 00:00:00+00:00,2020-09-24 04:00:00+00:00,SIDEWAYS,LONG,False,2020-09-24 02:45:00+00:00,10297.43,10318.0,10132.21,185.79000000000087,False,,0,2020-09-24 04:00:00+00:00,10298.86,LONG_TIME_EXIT_4H_BOUNDARY,-0.3305651992778099,False,,
external,2020-09-27,2020-09-27 16:00:00+00:00,2020-09-27 20:00:00+00:00,BULL,LONG,True,2020-09-27 16:15:00+00:00,10738.04,10763.5,10584.0,179.5,False,,0,2020-09-27 20:00:00+00:00,10727.23,LONG_TIME_EXIT_4H_BOUNDARY,-0.9033507045978936,False,,
external,2020-10-02,2020-10-02 12:00:00+00:00,2020-10-02 16:00:00+00:00,SIDEWAYS,LONG,False,2020-10-02 12:30:00+00:00,10480.24,10490.0,10371.03,118.96999999999935,True,2020-10-02 13:40:00+00:00,0,2020-10-02 13:55:00+00:00,10513.794,LONG_PROFIT_FLOOR_HIT,1.200822118577483,True,,
external,2020-10-03,2020-10-03 20:00:00+00:00,2020-10-04 00:00:00+00:00,BEAR,SHORT,True,2020-10-03 22:50:00+00:00,10540.75,10596.0,10531.0,65.0,False,,0,2020-10-04 00:00:00+00:00,10537.96,SHORT_TIME_EXIT_4H_BOUNDARY,-0.26765647605718723,False,10560.25,10518.0
external,2020-10-05,2020-10-05 08:00:00+00:00,2020-10-05 12:00:00+00:00,BULL,LONG,True,2020-10-05 08:15:00+00:00,10673.17,10683.71,10608.9,74.80999999999949,False,,0,2020-10-05 12:00:00+00:00,10658.42,LONG_TIME_EXIT_4H_BOUNDARY,-1.0909849651041132,False,,
external,2020-10-12,2020-10-12 00:00:00+00:00,2020-10-12 04:00:00+00:00,BULL,LONG,True,2020-10-12 02:15:00+00:00,11378.01,11395.67,11278.0,117.67000000000007,False,,0,2020-10-12 04:00:00+00:00,11382.49,LONG_TIME_EXIT_4H_BOUNDARY,-0.2031290181674802,False,,
external,2020-10-14,2020-10-14 08:00:00+00:00,2020-10-14 12:00:00+00:00,BULL,LONG,True,2020-10-14 08:25:00+00:00,11420.09,11430.0,11355.17,74.82999999999993,True,2020-10-14 08:45:00+00:00,0,2020-10-14 08:50:00+00:00,11442.73,LONG_PROFIT_FLOOR_GAP_OPEN,0.5912356207349981,True,,
external,2020-10-14,2020-10-14 20:00:00+00:00,2020-10-15 00:00:00+00:00,SIDEWAYS,LONG,False,2020-10-14 20:40:00+00:00,11367.99,11372.31,11285.06,87.25,True,2020-10-14 21:15:00+00:00,0,2020-10-14 21:20:00+00:00,11389.76,LONG_PROFIT_FLOOR_HIT,0.5575131575590978,True,,
external,2020-10-15,2020-10-15 12:00:00+00:00,2020-10-15 16:00:00+00:00,SIDEWAYS,LONG,False,2020-10-15 14:15:00+00:00,11381.01,11402.11,11250.0,152.11000000000058,False,,0,2020-10-15 16:00:00+00:00,11395.42,LONG_TIME_EXIT_4H_BOUNDARY,0.23307210871443862,True,,
external,2020-10-17,2020-10-17 04:00:00+00:00,2020-10-17 08:00:00+00:00,SIDEWAYS,LONG,False,2020-10-17 04:35:00+00:00,11349.9,11362.98,11260.0,102.97999999999956,False,,0,2020-10-17 08:00:00+00:00,11340.95,LONG_TIME_EXIT_4H_BOUNDARY,-0.7942766015558874,False,,
external,2020-10-19,2020-10-19 16:00:00+00:00,2020-10-19 20:00:00+00:00,BULL,LONG,True,2020-10-19 16:20:00+00:00,11776.65,11829.0,11469.6,359.39999999999964,False,,0,2020-10-19 20:00:00+00:00,11687.68,LONG_TIME_EXIT_4H_BOUNDARY,-4.177390004797599,False,,
external,2020-10-20,2020-10-20 12:00:00+00:00,2020-10-20 16:00:00+00:00,BULL,LONG,True,2020-10-20 14:20:00+00:00,11922.86,11937.63,11696.0,241.6299999999992,False,,0,2020-10-20 16:00:00+00:00,11920.76,LONG_TIME_EXIT_4H_BOUNDARY,-0.4880661183642606,False,,
external,2020-10-22,2020-10-22 16:00:00+00:00,2020-10-22 20:00:00+00:00,BULL,LONG,True,2020-10-22 16:30:00+00:00,12954.66,12979.74,12800.67,179.0699999999997,True,2020-10-22 16:50:00+00:00,1,2020-10-22 17:25:00+00:00,13032.07,LONG_PROFIT_FLOOR_HIT,2.5877279681597147,True,,
external,2020-10-22,2020-10-22 20:00:00+00:00,2020-10-23 00:00:00+00:00,BULL,LONG,True,2020-10-22 20:30:00+00:00,13133.29,13149.0,12915.02,233.97999999999956,False,,0,2020-10-22 23:15:00+00:00,12963.39,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-6.868295453766759,False,,
external,2020-10-24,2020-10-24 12:00:00+00:00,2020-10-24 16:00:00+00:00,BULL,LONG,True,2020-10-24 13:50:00+00:00,12993.14,13000.0,12906.12,93.8799999999992,True,2020-10-24 14:10:00+00:00,0,2020-10-24 14:25:00+00:00,13018.776,LONG_PROFIT_FLOOR_HIT,0.5865205793211373,True,,
external,2020-10-26,2020-10-26 04:00:00+00:00,2020-10-26 08:00:00+00:00,BULL,LONG,True,2020-10-26 05:05:00+00:00,13113.62,13128.2,12964.11,164.09000000000015,False,,0,2020-10-26 08:00:00+00:00,13033.69,LONG_TIME_EXIT_4H_BOUNDARY,-3.4475947907595557,False,,
external,2020-10-27,2020-10-27 04:00:00+00:00,2020-10-27 08:00:00+00:00,BULL,LONG,True,2020-10-27 07:25:00+00:00,13116.99,13128.43,13041.3,87.13000000000102,True,2020-10-27 07:45:00+00:00,0,2020-10-27 07:50:00+00:00,13121.01,LONG_PROFIT_FLOOR_GAP_OPEN,-0.24676362488644765,False,,
external,2020-10-27,2020-10-27 08:00:00+00:00,2020-10-27 12:00:00+00:00,BULL,LONG,True,2020-10-27 08:50:00+00:00,13151.66,13158.0,13055.0,103.0,True,2020-10-27 10:15:00+00:00,0,2020-10-27 10:20:00+00:00,13173.38,LONG_PROFIT_FLOOR_GAP_OPEN,0.42575127398365475,True,,
external,2020-10-27,2020-10-27 16:00:00+00:00,2020-10-27 20:00:00+00:00,BULL,LONG,True,2020-10-27 16:50:00+00:00,13605.25,13650.57,13308.88,341.6900000000005,True,2020-10-27 17:40:00+00:00,0,2020-10-27 17:45:00+00:00,13715.87,LONG_PROFIT_FLOOR_GAP_OPEN,3.6653424229617486,True,,
external,2020-10-29,2020-10-29 00:00:00+00:00,2020-10-29 04:00:00+00:00,SIDEWAYS,LONG,False,2020-10-29 01:55:00+00:00,13277.97,13295.84,13090.1,205.73999999999978,False,,0,2020-10-29 04:00:00+00:00,13269.92,LONG_TIME_EXIT_4H_BOUNDARY,-0.703133686851198,False,,
external,2020-10-29,2020-10-29 08:00:00+00:00,2020-10-29 12:00:00+00:00,SIDEWAYS,SHORT,False,2020-10-29 09:05:00+00:00,13144.773,13338.25,13110.63,227.6200000000008,True,2020-10-29 10:35:00+00:00,0,2020-10-29 10:40:00+00:00,13067.99,SHORT_PROFIT_CEILING_GAP_OPEN,2.520666640648717,True,13213.059,13065.106
external,2020-11-01,2020-11-01 08:00:00+00:00,2020-11-01 12:00:00+00:00,BULL,LONG,True,2020-11-01 11:10:00+00:00,13773.48,13800.17,13605.9,194.27000000000044,False,,0,2020-11-01 11:45:00+00:00,13666.59,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-4.280282978593608,False,,
external,2020-11-01,2020-11-01 20:00:00+00:00,2020-11-02 00:00:00+00:00,BULL,LONG,True,2020-11-01 20:45:00+00:00,13822.47,13825.59,13752.0,73.59000000000015,True,2020-11-01 21:05:00+00:00,0,2020-11-01 21:10:00+00:00,13840.308,LONG_PROFIT_FLOOR_HIT,0.24525370646495437,True,,
external,2020-11-05,2020-11-05 00:00:00+00:00,2020-11-05 04:00:00+00:00,BULL,LONG,True,2020-11-05 02:35:00+00:00,14204.0,14246.85,13923.0,323.85000000000036,True,2020-11-05 03:30:00+00:00,0,2020-11-05 03:35:00+00:00,14311.62,LONG_PROFIT_FLOOR_HIT,3.388369473387787,True,,
external,2020-11-05,2020-11-05 04:00:00+00:00,2020-11-05 08:00:00+00:00,BULL,LONG,True,2020-11-05 06:50:00+00:00,14354.52,14372.84,14088.01,284.8299999999999,True,2020-11-05 07:25:00+00:00,1,2020-11-05 08:00:00+00:00,14469.71,LONG_TIME_EXIT_4H_BOUNDARY,3.612325037688447,True,,
external,2020-11-05,2020-11-05 08:00:00+00:00,2020-11-05 12:00:00+00:00,BULL,LONG,True,2020-11-05 09:40:00+00:00,14484.42,14517.0,14234.65,282.35000000000036,True,2020-11-05 10:45:00+00:00,0,2020-11-05 10:50:00+00:00,14553.61,LONG_PROFIT_FLOOR_GAP_OPEN,1.9884283940951435,True,,
external,2020-11-05,2020-11-05 12:00:00+00:00,2020-11-05 16:00:00+00:00,BULL,LONG,True,2020-11-05 12:20:00+00:00,14706.81,14741.0,14333.0,408.0,True,2020-11-05 12:35:00+00:00,0,2020-11-05 12:40:00+00:00,14806.49,LONG_PROFIT_FLOOR_GAP_OPEN,2.9889062277951965,True,,
external,2020-11-08,2020-11-08 20:00:00+00:00,2020-11-09 00:00:00+00:00,BULL,SHORT,False,2020-11-08 22:00:00+00:00,15326.95,15678.0,15265.0,413.0,False,,0,2020-11-08 22:20:00+00:00,15450.85,SHORT_PRE_E20_HARD_STOP_TOUCH,-4.441900051869441,False,15450.85,15182.4
external,2020-11-10,2020-11-10 08:00:00+00:00,2020-11-10 12:00:00+00:00,BULL,LONG,True,2020-11-10 09:15:00+00:00,15422.77,15447.71,15250.23,197.47999999999956,False,,0,2020-11-10 11:00:00+00:00,15308.81,LONG_PRE_E20_CLOSE_INVALIDATION_F35,-4.094537362613881,False,,
external,2020-11-11,2020-11-11 08:00:00+00:00,2020-11-11 12:00:00+00:00,BULL,LONG,True,2020-11-11 10:00:00+00:00,15427.59,15446.08,15321.0,125.07999999999993,True,2020-11-11 10:25:00+00:00,0,2020-11-11 10:30:00+00:00,15471.096,LONG_PROFIT_FLOOR_HIT,1.010006358737781,True,,
external,2020-11-11,2020-11-11 20:00:00+00:00,2020-11-12 00:00:00+00:00,BULL,SHORT,False,2020-11-11 23:45:00+00:00,15692.0535,16000.0,15637.71,362.2900000000009,False,,0,2020-11-12 00:00:00+00:00,15690.24,SHORT_TIME_EXIT_4H_BOUNDARY,-0.34221597574850515,False,15800.7405,15565.251999999999
external,2020-11-12,2020-11-12 08:00:00+00:00,2020-11-12 12:00:00+00:00,BULL,LONG,True,2020-11-12 08:25:00+00:00,15889.17,15932.0,15603.0,329.0,True,2020-11-12 09:50:00+00:00,0,2020-11-12 10:15:00+00:00,15997.8,LONG_PROFIT_FLOOR_HIT,3.018366094641745,True,,
external,2020-11-12,2020-11-12 16:00:00+00:00,2020-11-12 20:00:00+00:00,BULL,LONG,True,2020-11-12 16:55:00+00:00,16101.87,16153.74,15747.0,406.7399999999998,False,,0,2020-11-12 20:00:00+00:00,16058.82,LONG_TIME_EXIT_4H_BOUNDARY,-1.7368012535190376,False,,
external,2020-11-13,2020-11-13 00:00:00+00:00,2020-11-13 04:00:00+00:00,BULL,LONG,True,2020-11-13 00:20:00+00:00,16305.51,16345.0,16029.0,316.0,True,2020-11-13 00:45:00+00:00,0,2020-11-13 00:50:00+00:00,16408.2,LONG_PROFIT_FLOOR_HIT,2.7489355438744094,True,,
