event_id,candidate,partition,regime,clock_block,obs_start,obs_end,reclaim_complete_ts,H,L,R4,F05,target_fraction,target_name,target_px,T5,T7p5,T10,filled,cancel_reason,fill_ts,entry_px,reward_px,nominal_risk_px,nominal_rr,stop_px,rebreak_confirmed,rebreak_complete_ts,t5_reached,t75_reached,t10_reached,target_reached,extension_used,exit_ts,exit_px,exit_reason,exit_kind,gross_return,net_pnl_usd,hold_minutes
692,BASE_H,reference_validation,BULL,04-08,2026-04-18 04:00:00+00:00,2026-04-18 08:00:00+00:00,2026-04-18 04:40:00+00:00,77380.0,76903.2,476.8000000000029,76927.04,0.15,T15,76831.68,76879.36,76867.44,76855.51999999999,True,,2026-04-18 04:40:00+00:00,77004.5,172.82000000000698,,,,True,2026-04-18 08:15:00+00:00,False,False,False,True,True,2026-04-18 08:15:00+00:00,76761.5,TP_GAP_OPEN,TP,0.0031556597341713794,1.1778298670856895,215.0
694,BASE_H,reference_validation,BULL,20-00,2026-04-22 20:00:00+00:00,2026-04-23 00:00:00+00:00,2026-04-22 21:35:00+00:00,79444.0,78586.7,857.3000000000029,78629.565,0.15,T15,78458.105,78543.83499999999,78522.4025,78500.97,True,,2026-04-22 21:35:00+00:00,78660.0,201.89500000000407,,,,True,2026-04-22 22:25:00+00:00,True,True,True,False,False,2026-04-22 22:35:00+00:00,78500.97,PROTECTION_STOP,T10_LOCK,0.002021739130434768,0.610869565217384,60.0
695,BASE_H,reference_validation,BULL,04-08,2026-04-24 04:00:00+00:00,2026-04-24 08:00:00+00:00,2026-04-24 05:25:00+00:00,78546.0,77500.0,1046.0,77552.3,0.15,T15,77343.1,77447.7,77421.55,77395.4,True,,2026-04-24 05:25:00+00:00,77552.3,209.1999999999971,,,,True,2026-04-24 09:10:00+00:00,True,True,True,False,True,2026-04-24 09:15:00+00:00,77477.9,PROTECTION_OPEN_EXIT,T10_LOCK,0.0009593525917349805,0.0796762958674902,230.0
696,BASE_H,reference_validation,SIDEWAYS,16-20,2026-04-25 16:00:00+00:00,2026-04-25 20:00:00+00:00,2026-04-25 16:45:00+00:00,77719.1,77263.0,456.1000000000058,77285.805,0.1,T10,77217.39,77240.195,77228.7925,77217.39,True,,2026-04-25 16:45:00+00:00,77327.0,109.61000000000058,,,,True,2026-04-25 17:35:00+00:00,False,False,False,True,False,2026-04-25 17:50:00+00:00,77217.39,TP_TARGET,TP,0.0014174867769343254,0.30874338846716265,65.0
697,BASE_H,reference_validation,BULL,00-04,2026-05-04 00:00:00+00:00,2026-05-04 04:00:00+00:00,2026-05-04 00:15:00+00:00,79428.9,78440.0,988.8999999999942,78489.445,0.05,T5,78390.555,78390.555,78365.8325,78341.11,True,,2026-05-04 00:15:00+00:00,78489.445,98.89000000001397,,,,True,2026-05-04 00:20:00+00:00,False,False,False,True,False,2026-05-04 00:25:00+00:00,78390.555,TP_TARGET,TP,0.0012599146292856824,0.2299573146428412,10.0
698,BASE_H,reference_validation,BEAR,00-04,2026-05-08 00:00:00+00:00,2026-05-08 04:00:00+00:00,2026-05-08 02:35:00+00:00,80331.6,79531.1,800.5,79571.125,0.05,T5,79491.07500000001,79491.07500000001,79471.0625,79451.05,True,,2026-05-08 02:35:00+00:00,79605.5,114.42499999998836,,,,True,2026-05-08 02:40:00+00:00,False,False,False,True,False,2026-05-08 02:55:00+00:00,79491.07500000001,TP_TARGET,TP,0.0014374006821135268,0.31870034105676337,20.0
699,BASE_H,reference_validation,BULL,00-04,2026-05-10 00:00:00+00:00,2026-05-10 04:00:00+00:00,2026-05-10 01:30:00+00:00,80900.0,80569.0,331.0,80585.55,0.05,T5,80552.45,80552.45,80544.175,80535.9,True,,2026-05-10 01:30:00+00:00,80585.55,33.10000000000582,,,,True,2026-05-10 01:35:00+00:00,False,False,False,True,False,2026-05-10 01:40:00+00:00,80552.45,TP_TARGET,TP,0.0004107436134642727,-0.19462819326786368,10.0
700,BASE_H,reference_validation,BEAR,16-20,2026-05-12 16:00:00+00:00,2026-05-12 20:00:00+00:00,2026-05-12 17:15:00+00:00,80968.6,80143.0,825.6000000000058,80184.28,0.1,T10,80060.44,80101.72,80081.08,80060.44,True,,2026-05-12 17:15:00+00:00,80184.28,123.83999999999651,,,,False,,False,False,False,False,True,2026-05-13 00:00:00+00:00,80461.0,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.003451050505161375,-2.1255252525806876,405.0
701,BASE_H,reference_validation,BEAR,00-04,2026-05-14 00:00:00+00:00,2026-05-14 04:00:00+00:00,2026-05-14 03:15:00+00:00,79729.1,79188.0,541.1000000000058,79215.055,0.05,T5,79160.945,79160.945,79147.4175,79133.89,True,,2026-05-14 03:15:00+00:00,79238.3,77.35499999999593,,,,True,2026-05-14 03:25:00+00:00,False,False,False,True,False,2026-05-14 03:25:00+00:00,79032.6,TP_GAP_OPEN,TP,0.002595966849364475,0.8979834246822375,10.0
702,BASE_H,reference_validation,BULL,12-16,2026-05-15 12:00:00+00:00,2026-05-15 16:00:00+00:00,2026-05-15 13:00:00+00:00,80793.0,80323.0,470.0,80346.5,0.1,T10,80276.0,80299.5,80287.75,80276.0,True,,2026-05-15 13:00:00+00:00,80349.8,73.80000000000291,,,,True,2026-05-15 13:05:00+00:00,False,False,False,True,False,2026-05-15 13:05:00+00:00,80111.2,TP_GAP_OPEN,TP,0.002969515792198684,1.084757896099342,5.0
703,BASE_H,reference_validation,BEAR,00-04,2026-05-23 00:00:00+00:00,2026-05-23 04:00:00+00:00,2026-05-23 00:50:00+00:00,76054.1,75322.0,732.1000000000058,75358.605,0.05,T5,75285.395,75285.395,75267.0925,75248.79,True,,2026-05-23 00:50:00+00:00,75358.605,73.20999999999185,,,,True,2026-05-23 07:10:00+00:00,False,False,False,True,True,2026-05-23 07:20:00+00:00,75285.395,TP_TARGET,TP,0.0009714882593698736,0.08574412968493678,390.0
704,BASE_H,reference_validation,SIDEWAYS,20-00,2026-05-24 20:00:00+00:00,2026-05-25 00:00:00+00:00,2026-05-24 22:05:00+00:00,76777.0,76343.7,433.3000000000029,76365.36499999999,0.15,T15,76278.705,76322.035,76311.2025,76300.37,True,,2026-05-24 22:05:00+00:00,76557.7,278.99499999999534,,,,False,,False,False,False,False,False,2026-05-24 22:10:00+00:00,76864.5,FULL_SL_HIGH_BREAK,HIGH,-0.004007434915103287,-2.4037174575516436,5.0
705,BASE_H,reference_validation,BEAR,20-00,2026-05-26 20:00:00+00:00,2026-05-27 00:00:00+00:00,2026-05-26 22:55:00+00:00,76678.7,75711.0,967.6999999999971,75759.385,0.15,T15,75565.845,75662.615,75638.4225,75614.23,True,,2026-05-26 23:00:00+00:00,75759.385,193.5399999999936,,,,True,2026-05-27 02:20:00+00:00,False,False,False,True,True,2026-05-27 03:50:00+00:00,75565.845,TP_TARGET,TP,0.0025546669894428737,0.8773334947214367,290.0
706,BASE_H,reference_validation,BEAR,16-20,2026-05-27 16:00:00+00:00,2026-05-27 20:00:00+00:00,2026-05-27 18:20:00+00:00,76155.5,74735.7,1419.800000000003,74806.69,0.1,T10,74593.72,74664.70999999999,74629.215,74593.72,True,,2026-05-27 18:20:00+00:00,74820.9,227.17999999999302,,,,True,2026-05-27 21:45:00+00:00,False,False,False,True,True,2026-05-27 21:50:00+00:00,74593.72,TP_TARGET,TP,0.003036317392600103,1.1181586963000512,210.0
707,BASE_H,reference_validation,BEAR,04-08,2026-05-28 04:00:00+00:00,2026-05-28 08:00:00+00:00,2026-05-28 04:35:00+00:00,74565.3,73036.0,1529.300000000003,73112.465,0.15,T15,72806.605,72959.535,72921.3025,72883.07,True,,2026-05-28 04:35:00+00:00,73112.465,305.8600000000006,,,,True,2026-05-28 05:10:00+00:00,True,True,False,False,False,2026-05-28 05:25:00+00:00,72959.535,PROTECTION_STOP,T5_LOCK,0.002091708985601744,0.6458544928008721,50.0
708,BASE_H,reference_validation,BEAR,20-00,2026-05-30 20:00:00+00:00,2026-05-31 00:00:00+00:00,2026-05-30 23:45:00+00:00,74108.8,73772.5,336.3000000000029,73789.315,0.15,T15,73722.055,73755.685,73747.2775,73738.87,True,,2026-05-30 23:45:00+00:00,73789.315,67.26000000000931,,,,False,,False,False,False,False,True,2026-05-31 01:15:00+00:00,74111.8,FULL_SL_HIGH_BREAK,HIGH,-0.004370348200142535,-2.5851741000712676,90.0
709,BASE_H,reference_validation,BEAR,08-12,2026-05-31 08:00:00+00:00,2026-05-31 12:00:00+00:00,2026-05-31 10:35:00+00:00,74194.6,73793.2,401.40000000000873,73813.27,0.15,T15,73732.98999999999,73773.12999999999,73763.095,73753.06,True,,2026-05-31 10:35:00+00:00,73813.27,80.28000000001339,,,,True,2026-05-31 14:05:00+00:00,True,True,True,False,True,2026-05-31 14:10:00+00:00,73824.7,PROTECTION_OPEN_EXIT,T10_LOCK,-0.00015485020511884942,-0.4774251025594247,215.0
710,BASE_H,reference_validation,BEAR,12-16,2026-06-02 12:00:00+00:00,2026-06-02 16:00:00+00:00,2026-06-02 12:25:00+00:00,70146.2,69277.8,868.3999999999942,69321.22,0.1,T10,69190.96,69234.38,69212.67,69190.96,True,,2026-06-02 12:25:00+00:00,69379.8,188.8399999999965,,,,True,2026-06-02 12:30:00+00:00,False,False,False,True,False,2026-06-02 12:35:00+00:00,69190.96,TP_TARGET,TP,0.002721829696828133,0.9609148484140663,10.0
711,BASE_H,reference_validation,BEAR,20-00,2026-06-02 20:00:00+00:00,2026-06-03 00:00:00+00:00,2026-06-02 23:10:00+00:00,68121.9,66388.0,1733.8999999999942,66474.695,0.15,T15,66127.91500000001,66301.305,66257.9575,66214.61,True,,2026-06-02 23:10:00+00:00,66474.695,346.77999999999884,,,,True,2026-06-03 03:20:00+00:00,False,False,False,True,True,2026-06-03 03:30:00+00:00,66127.91500000001,TP_TARGET,TP,0.005216721942086365,2.2083609710431826,260.0
713,BASE_H,reference_validation,BULL,20-00,2026-06-08 20:00:00+00:00,2026-06-09 00:00:00+00:00,2026-06-08 20:25:00+00:00,64029.5,63209.6,819.9000000000015,63250.595,0.15,T15,63086.615,63168.604999999996,63148.1075,63127.61,True,,2026-06-08 20:25:00+00:00,63250.595,163.9800000000032,,,,True,2026-06-08 20:30:00+00:00,True,False,False,False,False,2026-06-08 20:35:00+00:00,63236.4,PROTECTION_OPEN_EXIT,L_LOCK,0.00022442476628085014,-0.28778761685957494,10.0
714,BASE_H,reference_validation,BEAR,00-04,2026-06-10 00:00:00+00:00,2026-06-10 04:00:00+00:00,2026-06-10 00:50:00+00:00,62253.2,61519.0,734.1999999999971,61555.71,0.05,T5,61482.29,61482.29,61463.935,61445.58,True,,2026-06-10 00:50:00+00:00,61656.7,174.40999999999622,,,,True,2026-06-10 02:20:00+00:00,False,False,False,True,False,2026-06-10 02:20:00+00:00,61404.5,TP_GAP_OPEN,TP,0.004090390825327938,1.645195412663969,90.0
715,BASE_H,reference_validation,BEAR,04-08,2026-06-10 04:00:00+00:00,2026-06-10 08:00:00+00:00,2026-06-10 04:50:00+00:00,61947.4,61201.0,746.4000000000015,61238.32,0.15,T15,61089.04,61163.68,61145.02,61126.36,True,,2026-06-10 04:50:00+00:00,61308.5,219.45999999999913,,,,True,2026-06-10 05:10:00+00:00,True,True,True,False,False,2026-06-10 05:15:00+00:00,61145.0,PROTECTION_OPEN_EXIT,T10_LOCK,0.0026668406501545463,0.9334203250772731,25.0
716,BASE_H,reference_validation,BULL,12-16,2026-06-11 12:00:00+00:00,2026-06-11 16:00:00+00:00,2026-06-11 12:35:00+00:00,63235.9,62691.7,544.2000000000044,62718.909999999996,0.1,T10,62637.28,62664.49,62650.884999999995,62637.28,True,,2026-06-11 12:35:00+00:00,62724.1,86.81999999999971,,,,True,2026-06-11 15:05:00+00:00,False,False,False,True,False,2026-06-11 15:10:00+00:00,62637.28,TP_TARGET,TP,0.0013841569667799093,0.29207848338995457,155.0
717,BASE_H,reference_validation,BULL,12-16,2026-06-14 12:00:00+00:00,2026-06-14 16:00:00+00:00,2026-06-14 13:00:00+00:00,64640.6,64281.1,359.5,64299.075,0.1,T10,64245.15,64263.125,64254.1375,64245.15,True,,2026-06-14 13:00:00+00:00,64299.075,53.924999999995634,,,,True,2026-06-14 13:30:00+00:00,False,False,False,True,False,2026-06-14 13:30:00+00:00,64243.3,TP_GAP_OPEN,TP,0.000867430830070171,0.03371541503508546,30.0
718,BASE_H,reference_validation,BULL,00-04,2026-06-17 00:00:00+00:00,2026-06-17 04:00:00+00:00,2026-06-17 01:35:00+00:00,65908.4,65561.3,347.09999999999127,65578.655,0.05,T5,65543.945,65543.945,65535.2675,65526.590000000004,True,,2026-06-17 01:35:00+00:00,65578.655,34.70999999999185,,,,False,,False,False,False,False,False,2026-06-17 02:25:00+00:00,66042.9,FULL_SL_HIGH_BREAK,HIGH,-0.007079208928575851,-3.939604464287925,50.0
719,BASE_H,reference_validation,BEAR,00-04,2026-06-19 00:00:00+00:00,2026-06-19 04:00:00+00:00,2026-06-19 03:25:00+00:00,63266.8,62710.5,556.3000000000029,62738.315,0.05,T5,62682.685,62682.685,62668.7775,62654.87,True,,2026-06-19 03:25:00+00:00,62814.0,131.31500000000233,,,,True,2026-06-19 03:35:00+00:00,False,False,False,True,False,2026-06-19 03:40:00+00:00,62682.685,TP_TARGET,TP,0.0020905371414016356,0.6452685707008178,15.0
721,BASE_H,reference_validation,BEAR,20-00,2026-06-28 20:00:00+00:00,2026-06-29 00:00:00+00:00,2026-06-28 22:40:00+00:00,59915.7,59224.6,691.0999999999985,59259.155,0.15,T15,59120.935,59190.045,59172.7675,59155.49,True,,2026-06-28 22:40:00+00:00,59283.3,162.36500000000524,,,,True,2026-06-28 22:45:00+00:00,False,False,False,True,False,2026-06-28 22:45:00+00:00,59077.1,TP_GAP_OPEN,TP,0.0034782139320855008,1.3391069660427504,5.0
722,BASE_H,reference_validation,BEAR,12-16,2026-07-01 12:00:00+00:00,2026-07-01 16:00:00+00:00,2026-07-01 12:20:00+00:00,59069.7,58450.7,619.0,58481.649999999994,0.1,T10,58388.799999999996,58419.75,58404.274999999994,58388.799999999996,True,,2026-07-01 12:20:00+00:00,58518.8,130.00000000000728,,,,True,2026-07-01 12:35:00+00:00,False,False,False,True,False,2026-07-01 12:40:00+00:00,58388.799999999996,TP_TARGET,TP,0.002221508301605762,0.7107541508028811,20.0
723,BASE_H,reference_validation,BEAR,12-16,2026-07-08 12:00:00+00:00,2026-07-08 16:00:00+00:00,2026-07-08 14:00:00+00:00,62921.8,61708.2,1213.6000000000058,61768.88,0.1,T10,61586.84,61647.52,61617.17999999999,61586.84,True,,2026-07-08 14:00:00+00:00,61922.9,336.06000000000495,,,,True,2026-07-08 15:15:00+00:00,False,False,False,True,False,2026-07-08 15:20:00+00:00,61586.84,TP_TARGET,TP,0.005427071406539502,2.313535703269751,80.0
724,BASE_H,reference_validation,BULL,20-00,2026-07-10 20:00:00+00:00,2026-07-11 00:00:00+00:00,2026-07-10 20:35:00+00:00,64208.1,63718.1,490.0,63742.6,0.15,T15,63644.6,63693.6,63681.35,63669.1,True,,2026-07-10 20:35:00+00:00,63810.0,165.40000000000146,,,,False,,False,False,False,False,True,2026-07-11 04:00:00+00:00,64117.2,TIME_EXTENDED_END_OPEN,TIME_EXTENDED,-0.004814292430653457,-2.8071462153267284,445.0
725,BASE_H,reference_validation,BULL,16-20,2026-07-21 16:00:00+00:00,2026-07-21 20:00:00+00:00,2026-07-21 18:10:00+00:00,66924.1,66236.0,688.1000000000058,66270.405,0.1,T10,66167.19,66201.595,66184.3925,66167.19,True,,2026-07-21 18:10:00+00:00,66292.1,124.91000000000349,,,,True,2026-07-21 18:20:00+00:00,False,False,False,True,False,2026-07-21 18:30:00+00:00,66167.19,TP_TARGET,TP,0.001884236583243003,0.5421182916215015,20.0
