partition,date_utc,source_start,source_end,obs_start,obs_end,H,L,range,off_return_bp,close_break_high,close_break_low,first_close_break,first_close_break_ts
development,2024-04-29,2024-04-29 13:30:00+00:00,2024-04-29 20:00:00+00:00,2024-04-29 20:00:00+00:00,2024-04-30 00:00:00+00:00,63227.3,61726.2,1501.1000000000058,141.21556579946403,True,False,HIGH,2024-04-29 22:20:00+00:00
development,2024-04-30,2024-04-30 13:30:00+00:00,2024-04-30 20:00:00+00:00,2024-04-30 20:00:00+00:00,2024-05-01 00:00:00+00:00,61576.1,59150.0,2426.0999999999985,231.98219855894652,False,False,NO_BREAK,
development,2024-05-01,2024-05-01 13:30:00+00:00,2024-05-01 20:00:00+00:00,2024-05-01 20:00:00+00:00,2024-05-02 00:00:00+00:00,59438.2,56600.0,2838.199999999997,240.95602583265043,False,False,NO_BREAK,
development,2024-05-02,2024-05-02 13:30:00+00:00,2024-05-02 20:00:00+00:00,2024-05-02 20:00:00+00:00,2024-05-03 00:00:00+00:00,59557.4,58186.7,1370.7000000000044,-48.51284039477876,False,False,NO_BREAK,
development,2024-05-03,2024-05-03 13:30:00+00:00,2024-05-03 20:00:00+00:00,2024-05-03 20:00:00+00:00,2024-05-04 00:00:00+00:00,62239.6,61114.9,1124.699999999997,132.48022388480774,True,False,HIGH,2024-05-03 20:20:00+00:00
development,2024-05-06,2024-05-06 13:30:00+00:00,2024-05-06 20:00:00+00:00,2024-05-06 20:00:00+00:00,2024-05-07 00:00:00+00:00,64198.2,62655.3,1542.8999999999942,-9.034824422190502,False,False,NO_BREAK,
development,2024-05-07,2024-05-07 13:30:00+00:00,2024-05-07 20:00:00+00:00,2024-05-07 20:00:00+00:00,2024-05-08 00:00:00+00:00,64320.0,62758.1,1561.9000000000015,-117.18942106490493,False,True,LOW,2024-05-07 23:05:00+00:00
development,2024-05-08,2024-05-08 13:30:00+00:00,2024-05-08 20:00:00+00:00,2024-05-08 20:00:00+00:00,2024-05-09 00:00:00+00:00,62800.0,61736.7,1063.300000000003,-159.40825698406712,False,True,LOW,2024-05-08 20:20:00+00:00
development,2024-05-09,2024-05-09 13:30:00+00:00,2024-05-09 20:00:00+00:00,2024-05-09 20:00:00+00:00,2024-05-10 00:00:00+00:00,62637.3,60846.7,1790.6000000000058,100.84811744840661,True,False,HIGH,2024-05-09 21:05:00+00:00
development,2024-05-10,2024-05-10 13:30:00+00:00,2024-05-10 20:00:00+00:00,2024-05-10 20:00:00+00:00,2024-05-11 00:00:00+00:00,63086.6,60117.4,2969.199999999997,15.77063530776579,False,False,NO_BREAK,
development,2024-05-13,2024-05-13 13:30:00+00:00,2024-05-13 20:00:00+00:00,2024-05-13 20:00:00+00:00,2024-05-14 00:00:00+00:00,63440.0,62540.2,899.8000000000029,-36.031270391323474,False,False,NO_BREAK,
development,2024-05-14,2024-05-14 13:30:00+00:00,2024-05-14 20:00:00+00:00,2024-05-14 20:00:00+00:00,2024-05-15 00:00:00+00:00,62295.9,61094.8,1201.0999999999985,-2.1278807607094663,False,False,NO_BREAK,
development,2024-05-15,2024-05-15 13:30:00+00:00,2024-05-15 20:00:00+00:00,2024-05-15 20:00:00+00:00,2024-05-16 00:00:00+00:00,66382.3,63888.0,2494.300000000003,32.71699646450132,False,False,NO_BREAK,
development,2024-05-16,2024-05-16 13:30:00+00:00,2024-05-16 20:00:00+00:00,2024-05-16 20:00:00+00:00,2024-05-17 00:00:00+00:00,66366.0,64567.0,1799.0,10.038018611775446,False,False,NO_BREAK,
development,2024-05-17,2024-05-17 13:30:00+00:00,2024-05-17 20:00:00+00:00,2024-05-17 20:00:00+00:00,2024-05-18 00:00:00+00:00,67400.6,65773.8,1626.800000000003,-4.104018206917415,False,False,NO_BREAK,
development,2024-05-20,2024-05-20 13:30:00+00:00,2024-05-20 20:00:00+00:00,2024-05-20 20:00:00+00:00,2024-05-21 00:00:00+00:00,70120.0,66716.3,3403.699999999997,210.01050052502634,True,False,HIGH,2024-05-20 23:20:00+00:00
development,2024-05-21,2024-05-21 13:30:00+00:00,2024-05-21 20:00:00+00:00,2024-05-21 20:00:00+00:00,2024-05-22 00:00:00+00:00,71303.0,69165.6,2137.399999999994,122.56344562545429,False,False,NO_BREAK,
development,2024-05-22,2024-05-22 13:30:00+00:00,2024-05-22 20:00:00+00:00,2024-05-22 20:00:00+00:00,2024-05-23 00:00:00+00:00,70715.4,69241.5,1473.8999999999942,-64.43417350864067,False,True,LOW,2024-05-22 21:10:00+00:00
development,2024-05-23,2024-05-23 13:30:00+00:00,2024-05-23 20:00:00+00:00,2024-05-23 20:00:00+00:00,2024-05-24 00:00:00+00:00,69450.0,66763.9,2686.100000000006,113.14845082697201,False,True,LOW,2024-05-23 20:05:00+00:00
development,2024-05-24,2024-05-24 13:30:00+00:00,2024-05-24 20:00:00+00:00,2024-05-24 20:00:00+00:00,2024-05-25 00:00:00+00:00,69273.5,66952.6,2320.899999999994,-78.57966389545057,False,False,NO_BREAK,
development,2024-05-27,2024-05-27 13:30:00+00:00,2024-05-27 20:00:00+00:00,2024-05-27 20:00:00+00:00,2024-05-28 00:00:00+00:00,70750.0,68732.6,2017.3999999999942,23.622649459797973,False,False,NO_BREAK,
development,2024-05-28,2024-05-28 13:30:00+00:00,2024-05-28 20:00:00+00:00,2024-05-28 20:00:00+00:00,2024-05-29 00:00:00+00:00,68657.0,67273.0,1384.0,-3.782877440612342,False,False,NO_BREAK,
development,2024-05-29,2024-05-29 13:30:00+00:00,2024-05-29 20:00:00+00:00,2024-05-29 20:00:00+00:00,2024-05-30 00:00:00+00:00,68007.6,67129.0,878.6000000000058,55.06863152890729,False,False,NO_BREAK,
development,2024-05-30,2024-05-30 13:30:00+00:00,2024-05-30 20:00:00+00:00,2024-05-30 20:00:00+00:00,2024-05-31 00:00:00+00:00,69568.9,68095.1,1473.7999999999884,-44.02881886325649,False,False,NO_BREAK,
development,2024-05-31,2024-05-31 13:30:00+00:00,2024-05-31 20:00:00+00:00,2024-05-31 20:00:00+00:00,2024-06-01 00:00:00+00:00,68818.6,66700.5,2118.100000000006,-20.983461311282483,False,False,NO_BREAK,
development,2024-06-03,2024-06-03 13:30:00+00:00,2024-06-03 20:00:00+00:00,2024-06-03 20:00:00+00:00,2024-06-04 00:00:00+00:00,70372.9,68554.7,1818.199999999997,-58.59318597921992,False,False,NO_BREAK,
development,2024-06-04,2024-06-04 13:30:00+00:00,2024-06-04 20:00:00+00:00,2024-06-04 20:00:00+00:00,2024-06-05 00:00:00+00:00,71146.4,69290.6,1855.7999999999884,17.158890760737844,False,False,NO_BREAK,
development,2024-06-05,2024-06-05 13:30:00+00:00,2024-06-05 20:00:00+00:00,2024-06-05 20:00:00+00:00,2024-06-06 00:00:00+00:00,71824.4,70423.6,1400.7999999999884,-25.450537616314996,False,False,NO_BREAK,
development,2024-06-06,2024-06-06 13:30:00+00:00,2024-06-06 20:00:00+00:00,2024-06-06 20:00:00+00:00,2024-06-07 00:00:00+00:00,71714.8,70489.2,1225.6000000000058,43.104670617928335,False,True,LOW,2024-06-06 20:05:00+00:00
development,2024-06-07,2024-06-07 13:30:00+00:00,2024-06-07 20:00:00+00:00,2024-06-07 20:00:00+00:00,2024-06-08 00:00:00+00:00,71699.0,68405.0,3294.0,12.960546825389052,False,False,NO_BREAK,
development,2024-06-10,2024-06-10 13:30:00+00:00,2024-06-10 20:00:00+00:00,2024-06-10 20:00:00+00:00,2024-06-11 00:00:00+00:00,70222.7,69255.1,967.5999999999913,4.947910298989111,False,False,NO_BREAK,
development,2024-06-11,2024-06-11 13:30:00+00:00,2024-06-11 20:00:00+00:00,2024-06-11 20:00:00+00:00,2024-06-12 00:00:00+00:00,67591.3,66000.0,1591.300000000003,-14.802619381345528,False,False,NO_BREAK,
development,2024-06-12,2024-06-12 13:30:00+00:00,2024-06-12 20:00:00+00:00,2024-06-12 20:00:00+00:00,2024-06-13 00:00:00+00:00,70028.0,67215.2,2812.800000000003,110.6584265236643,False,False,NO_BREAK,
development,2024-06-13,2024-06-13 13:30:00+00:00,2024-06-13 20:00:00+00:00,2024-06-13 20:00:00+00:00,2024-06-14 00:00:00+00:00,68260.0,66251.1,2008.8999999999942,24.917105592989763,False,False,NO_BREAK,
development,2024-06-14,2024-06-14 13:30:00+00:00,2024-06-14 20:00:00+00:00,2024-06-14 20:00:00+00:00,2024-06-15 00:00:00+00:00,67366.5,65052.4,2314.0999999999985,80.1039152925509,False,False,NO_BREAK,
development,2024-06-17,2024-06-17 13:30:00+00:00,2024-06-17 20:00:00+00:00,2024-06-17 20:00:00+00:00,2024-06-18 00:00:00+00:00,67280.6,65094.9,2185.7000000000044,-28.39724338222549,False,False,NO_BREAK,
development,2024-06-18,2024-06-18 13:30:00+00:00,2024-06-18 20:00:00+00:00,2024-06-18 20:00:00+00:00,2024-06-19 00:00:00+00:00,65382.0,64009.8,1372.199999999997,116.50675391345011,False,False,NO_BREAK,
development,2024-06-19,2024-06-19 13:30:00+00:00,2024-06-19 20:00:00+00:00,2024-06-19 20:00:00+00:00,2024-06-20 00:00:00+00:00,65269.5,64708.2,561.3000000000029,12.67513114597385,False,True,LOW,2024-06-19 20:20:00+00:00
development,2024-06-20,2024-06-20 13:30:00+00:00,2024-06-20 20:00:00+00:00,2024-06-20 20:00:00+00:00,2024-06-21 00:00:00+00:00,65466.0,64526.0,940.0,-27.509153059451783,False,False,NO_BREAK,
development,2024-06-21,2024-06-21 13:30:00+00:00,2024-06-21 20:00:00+00:00,2024-06-21 20:00:00+00:00,2024-06-22 00:00:00+00:00,64342.1,63361.2,980.9000000000015,-13.020265513739027,True,False,HIGH,2024-06-21 20:05:00+00:00
development,2024-06-24,2024-06-24 13:30:00+00:00,2024-06-24 20:00:00+00:00,2024-06-24 20:00:00+00:00,2024-06-25 00:00:00+00:00,61677.0,59001.0,2676.0,165.41637433212796,False,True,LOW,2024-06-24 20:30:00+00:00
development,2024-06-25,2024-06-25 13:30:00+00:00,2024-06-25 20:00:00+00:00,2024-06-25 20:00:00+00:00,2024-06-26 00:00:00+00:00,62448.1,60991.1,1457.0,-28.939379021934997,False,False,NO_BREAK,
development,2024-06-26,2024-06-26 13:30:00+00:00,2024-06-26 20:00:00+00:00,2024-06-26 20:00:00+00:00,2024-06-27 00:00:00+00:00,61959.4,60700.0,1259.4000000000015,-21.445822245613755,False,False,NO_BREAK,
development,2024-06-27,2024-06-27 13:30:00+00:00,2024-06-27 20:00:00+00:00,2024-06-27 20:00:00+00:00,2024-06-28 00:00:00+00:00,62379.7,61396.4,983.2999999999956,38.42404456603221,False,False,NO_BREAK,
development,2024-06-28,2024-06-28 13:30:00+00:00,2024-06-28 20:00:00+00:00,2024-06-28 20:00:00+00:00,2024-06-29 00:00:00+00:00,61832.0,60077.2,1754.800000000003,49.49095492930766,False,False,NO_BREAK,
development,2024-07-01,2024-07-01 13:30:00+00:00,2024-07-01 20:00:00+00:00,2024-07-01 20:00:00+00:00,2024-07-02 00:00:00+00:00,63849.0,62502.2,1346.800000000003,-51.196699110227506,False,False,NO_BREAK,
development,2024-07-02,2024-07-02 13:30:00+00:00,2024-07-02 20:00:00+00:00,2024-07-02 20:00:00+00:00,2024-07-03 00:00:00+00:00,63167.4,61800.0,1367.4000000000015,28.993930001290913,False,False,NO_BREAK,
development,2024-07-03,2024-07-03 13:30:00+00:00,2024-07-03 20:00:00+00:00,2024-07-03 20:00:00+00:00,2024-07-04 00:00:00+00:00,60700.0,59645.6,1054.4000000000015,91.65085516214866,False,True,LOW,2024-07-03 21:00:00+00:00
development,2024-07-04,2024-07-04 13:30:00+00:00,2024-07-04 20:00:00+00:00,2024-07-04 20:00:00+00:00,2024-07-05 00:00:00+00:00,58653.4,56750.0,1903.4000000000015,-209.55293657290875,False,False,NO_BREAK,
development,2024-07-05,2024-07-05 13:30:00+00:00,2024-07-05 20:00:00+00:00,2024-07-05 20:00:00+00:00,2024-07-06 00:00:00+00:00,57000.0,55321.8,1678.199999999997,28.133033105919303,False,False,NO_BREAK,
development,2024-07-08,2024-07-08 13:30:00+00:00,2024-07-08 20:00:00+00:00,2024-07-08 20:00:00+00:00,2024-07-09 00:00:00+00:00,57360.0,54890.0,2470.0,39.58351413051675,False,False,NO_BREAK,
development,2024-07-09,2024-07-09 13:30:00+00:00,2024-07-09 20:00:00+00:00,2024-07-09 20:00:00+00:00,2024-07-10 00:00:00+00:00,58290.6,56862.9,1427.699999999997,32.072506341018766,False,False,NO_BREAK,
development,2024-07-10,2024-07-10 13:30:00+00:00,2024-07-10 20:00:00+00:00,2024-07-10 20:00:00+00:00,2024-07-11 00:00:00+00:00,58004.5,57333.0,671.5,57.89998396508622,False,True,LOW,2024-07-10 20:30:00+00:00
development,2024-07-11,2024-07-11 13:30:00+00:00,2024-07-11 20:00:00+00:00,2024-07-11 20:00:00+00:00,2024-07-12 00:00:00+00:00,58927.2,57152.0,1775.199999999997,-6.852085614456049,False,True,LOW,2024-07-11 23:35:00+00:00
development,2024-07-12,2024-07-12 13:30:00+00:00,2024-07-12 20:00:00+00:00,2024-07-12 20:00:00+00:00,2024-07-13 00:00:00+00:00,58500.0,57446.1,1053.9000000000015,56.26783349726105,False,True,LOW,2024-07-12 20:20:00+00:00
development,2024-07-15,2024-07-15 13:30:00+00:00,2024-07-15 20:00:00+00:00,2024-07-15 20:00:00+00:00,2024-07-16 00:00:00+00:00,63777.0,62449.7,1327.300000000003,216.50642316604518,True,False,HIGH,2024-07-15 22:15:00+00:00
development,2024-07-16,2024-07-16 13:30:00+00:00,2024-07-16 20:00:00+00:00,2024-07-16 20:00:00+00:00,2024-07-17 00:00:00+00:00,65177.0,63031.5,2145.5,-17.689005177718986,True,False,HIGH,2024-07-16 23:30:00+00:00
development,2024-07-17,2024-07-17 13:30:00+00:00,2024-07-17 20:00:00+00:00,2024-07-17 20:00:00+00:00,2024-07-18 00:00:00+00:00,65379.8,63823.0,1556.800000000003,-76.68390892740074,False,False,NO_BREAK,
development,2024-07-18,2024-07-18 13:30:00+00:00,2024-07-18 20:00:00+00:00,2024-07-18 20:00:00+00:00,2024-07-19 00:00:00+00:00,64923.0,63206.4,1716.5999999999985,66.79730229556702,False,False,NO_BREAK,
development,2024-07-19,2024-07-19 13:30:00+00:00,2024-07-19 20:00:00+00:00,2024-07-19 20:00:00+00:00,2024-07-20 00:00:00+00:00,67362.8,64010.1,3352.7000000000044,-71.51180637720356,False,False,NO_BREAK,
development,2024-07-22,2024-07-22 13:30:00+00:00,2024-07-22 20:00:00+00:00,2024-07-22 20:00:00+00:00,2024-07-23 00:00:00+00:00,68228.6,66538.6,1690.0,-101.82773750029406,False,False,NO_BREAK,
development,2024-07-23,2024-07-23 13:30:00+00:00,2024-07-23 20:00:00+00:00,2024-07-23 20:00:00+00:00,2024-07-24 00:00:00+00:00,67338.0,65416.5,1921.5,61.08412881088876,False,False,NO_BREAK,
development,2024-07-24,2024-07-24 13:30:00+00:00,2024-07-24 20:00:00+00:00,2024-07-24 20:00:00+00:00,2024-07-25 00:00:00+00:00,67087.3,65537.0,1550.300000000003,-42.81461120980934,False,True,LOW,2024-07-24 21:40:00+00:00
development,2024-07-25,2024-07-25 13:30:00+00:00,2024-07-25 20:00:00+00:00,2024-07-25 20:00:00+00:00,2024-07-26 00:00:00+00:00,65170.0,63456.7,1713.300000000003,170.63685353992275,True,False,HIGH,2024-07-25 21:00:00+00:00
development,2024-07-26,2024-07-26 13:30:00+00:00,2024-07-26 20:00:00+00:00,2024-07-26 20:00:00+00:00,2024-07-27 00:00:00+00:00,68143.0,66865.7,1277.300000000003,-10.992212745668528,True,False,HIGH,2024-07-26 21:50:00+00:00
development,2024-07-29,2024-07-29 13:30:00+00:00,2024-07-29 20:00:00+00:00,2024-07-29 20:00:00+00:00,2024-07-30 00:00:00+00:00,69706.3,66365.8,3340.5,-78.28861998284697,False,False,NO_BREAK,
development,2024-07-30,2024-07-30 13:30:00+00:00,2024-07-30 20:00:00+00:00,2024-07-30 20:00:00+00:00,2024-07-31 00:00:00+00:00,66923.8,65500.0,1423.800000000003,39.34749620637446,False,True,LOW,2024-07-30 20:10:00+00:00
development,2024-07-31,2024-07-31 13:30:00+00:00,2024-07-31 20:00:00+00:00,2024-07-31 20:00:00+00:00,2024-08-01 00:00:00+00:00,66826.3,64894.0,1932.300000000003,-96.01690069157232,False,True,LOW,2024-07-31 20:20:00+00:00
development,2024-08-01,2024-08-01 13:30:00+00:00,2024-08-01 20:00:00+00:00,2024-08-01 20:00:00+00:00,2024-08-02 00:00:00+00:00,64867.0,62271.2,2595.800000000003,303.7553428071238,True,False,HIGH,2024-08-01 21:40:00+00:00
development,2024-08-02,2024-08-02 13:30:00+00:00,2024-08-02 20:00:00+00:00,2024-08-02 20:00:00+00:00,2024-08-03 00:00:00+00:00,65534.3,62350.0,3184.300000000003,-181.39687893247492,False,True,LOW,2024-08-02 20:40:00+00:00
development,2024-08-05,2024-08-05 13:30:00+00:00,2024-08-05 20:00:00+00:00,2024-08-05 20:00:00+00:00,2024-08-06 00:00:00+00:00,55523.0,49600.0,5923.0,103.42318003827788,False,False,NO_BREAK,
development,2024-08-06,2024-08-06 13:30:00+00:00,2024-08-06 20:00:00+00:00,2024-08-06 20:00:00+00:00,2024-08-07 00:00:00+00:00,56999.9,54393.4,2606.5,-131.448613779368,False,False,NO_BREAK,
development,2024-08-07,2024-08-07 13:30:00+00:00,2024-08-07 20:00:00+00:00,2024-08-07 20:00:00+00:00,2024-08-08 00:00:00+00:00,57454.0,54650.0,2804.0,66.31360305736855,False,True,LOW,2024-08-07 22:25:00+00:00
development,2024-08-08,2024-08-08 13:30:00+00:00,2024-08-08 20:00:00+00:00,2024-08-08 20:00:00+00:00,2024-08-09 00:00:00+00:00,59839.7,56645.0,3194.699999999997,382.3603697654443,True,False,HIGH,2024-08-08 21:45:00+00:00
development,2024-08-09,2024-08-09 13:30:00+00:00,2024-08-09 20:00:00+00:00,2024-08-09 20:00:00+00:00,2024-08-10 00:00:00+00:00,61089.7,59500.0,1589.699999999997,26.216166306125555,False,False,NO_BREAK,
development,2024-08-12,2024-08-12 13:30:00+00:00,2024-08-12 20:00:00+00:00,2024-08-12 20:00:00+00:00,2024-08-13 00:00:00+00:00,60666.0,57774.0,2892.0,50.41845966184289,False,False,NO_BREAK,
development,2024-08-13,2024-08-13 13:30:00+00:00,2024-08-13 20:00:00+00:00,2024-08-13 20:00:00+00:00,2024-08-14 00:00:00+00:00,61545.0,58813.9,2731.0999999999985,-40.13520959955219,False,False,NO_BREAK,
development,2024-08-14,2024-08-14 13:30:00+00:00,2024-08-14 20:00:00+00:00,2024-08-14 20:00:00+00:00,2024-08-15 00:00:00+00:00,60936.4,58500.0,2436.4000000000015,-34.95101420808888,False,False,NO_BREAK,
development,2024-08-15,2024-08-15 13:30:00+00:00,2024-08-15 20:00:00+00:00,2024-08-15 20:00:00+00:00,2024-08-16 00:00:00+00:00,59820.0,56633.0,3187.0,89.20661374501205,False,True,LOW,2024-08-15 20:55:00+00:00
development,2024-08-16,2024-08-16 13:30:00+00:00,2024-08-16 20:00:00+00:00,2024-08-16 20:00:00+00:00,2024-08-17 00:00:00+00:00,59780.2,57601.3,2178.899999999994,-133.17842791114032,False,False,NO_BREAK,
development,2024-08-19,2024-08-19 13:30:00+00:00,2024-08-19 20:00:00+00:00,2024-08-19 20:00:00+00:00,2024-08-20 00:00:00+00:00,59262.9,58019.4,1243.5,78.526258278091,True,False,HIGH,2024-08-19 23:30:00+00:00
development,2024-08-20,2024-08-20 13:30:00+00:00,2024-08-20 20:00:00+00:00,2024-08-20 20:00:00+00:00,2024-08-21 00:00:00+00:00,60920.5,58501.1,2419.4000000000015,-83.99108981633208,False,False,NO_BREAK,
development,2024-08-21,2024-08-21 13:30:00+00:00,2024-08-21 20:00:00+00:00,2024-08-21 20:00:00+00:00,2024-08-22 00:00:00+00:00,61600.0,58801.1,2798.9000000000015,-67.94164915718825,True,False,HIGH,2024-08-21 20:05:00+00:00
development,2024-08-22,2024-08-22 13:30:00+00:00,2024-08-22 20:00:00+00:00,2024-08-22 20:00:00+00:00,2024-08-23 00:00:00+00:00,60883.2,60060.3,822.8999999999942,12.791839768517832,False,False,NO_BREAK,
development,2024-08-23,2024-08-23 13:30:00+00:00,2024-08-23 20:00:00+00:00,2024-08-23 20:00:00+00:00,2024-08-24 00:00:00+00:00,63794.0,60750.0,3044.0,69.60020384602083,True,False,HIGH,2024-08-23 21:20:00+00:00
development,2024-08-26,2024-08-26 13:30:00+00:00,2024-08-26 20:00:00+00:00,2024-08-26 20:00:00+00:00,2024-08-27 00:00:00+00:00,63859.2,63032.0,827.1999999999971,-78.5719927335915,False,True,LOW,2024-08-26 21:25:00+00:00
development,2024-08-27,2024-08-27 13:30:00+00:00,2024-08-27 20:00:00+00:00,2024-08-27 20:00:00+00:00,2024-08-28 00:00:00+00:00,62485.2,61426.1,1059.0999999999985,-432.9341182308233,False,True,LOW,2024-08-27 21:20:00+00:00
development,2024-08-28,2024-08-28 13:30:00+00:00,2024-08-28 20:00:00+00:00,2024-08-28 20:00:00+00:00,2024-08-29 00:00:00+00:00,59980.0,57820.0,2160.0,23.610945966605623,False,False,NO_BREAK,
development,2024-08-29,2024-08-29 13:30:00+00:00,2024-08-29 20:00:00+00:00,2024-08-29 20:00:00+00:00,2024-08-30 00:00:00+00:00,61144.9,58876.8,2268.0999999999985,14.568621923158886,False,True,LOW,2024-08-29 22:10:00+00:00
development,2024-08-30,2024-08-30 13:30:00+00:00,2024-08-30 20:00:00+00:00,2024-08-30 20:00:00+00:00,2024-08-31 00:00:00+00:00,59820.0,57525.0,2295.0,72.6606442815747,False,False,NO_BREAK,
development,2024-09-02,2024-09-02 13:30:00+00:00,2024-09-02 20:00:00+00:00,2024-09-02 20:00:00+00:00,2024-09-03 00:00:00+00:00,58783.0,58075.0,708.0,118.67754900819483,True,False,HIGH,2024-09-02 20:55:00+00:00
development,2024-09-03,2024-09-03 13:30:00+00:00,2024-09-03 20:00:00+00:00,2024-09-03 20:00:00+00:00,2024-09-04 00:00:00+00:00,59115.1,57530.1,1585.0,-98.08517605694456,False,True,LOW,2024-09-03 23:55:00+00:00
development,2024-09-04,2024-09-04 13:30:00+00:00,2024-09-04 20:00:00+00:00,2024-09-04 20:00:00+00:00,2024-09-05 00:00:00+00:00,58500.0,56154.0,2346.0,-14.647646554012406,False,False,NO_BREAK,
development,2024-09-05,2024-09-05 13:30:00+00:00,2024-09-05 20:00:00+00:00,2024-09-05 20:00:00+00:00,2024-09-06 00:00:00+00:00,57300.0,55760.0,1540.0,21.508178462548155,False,False,NO_BREAK,
development,2024-09-06,2024-09-06 13:30:00+00:00,2024-09-06 20:00:00+00:00,2024-09-06 20:00:00+00:00,2024-09-07 00:00:00+00:00,56847.3,53235.7,3611.600000000006,77.06207383682661,False,True,LOW,2024-09-06 20:35:00+00:00
development,2024-09-09,2024-09-09 13:30:00+00:00,2024-09-09 20:00:00+00:00,2024-09-09 20:00:00+00:00,2024-09-10 00:00:00+00:00,57148.6,54755.0,2393.5999999999985,-8.780215947745695,True,False,HIGH,2024-09-09 21:15:00+00:00
development,2024-09-10,2024-09-10 13:30:00+00:00,2024-09-10 20:00:00+00:00,2024-09-10 20:00:00+00:00,2024-09-11 00:00:00+00:00,58033.2,56485.0,1548.199999999997,-54.347169303172734,False,False,NO_BREAK,
development,2024-09-11,2024-09-11 13:30:00+00:00,2024-09-11 20:00:00+00:00,2024-09-11 20:00:00+00:00,2024-09-12 00:00:00+00:00,57954.4,55515.2,2439.2000000000044,-44.283532745318375,False,False,NO_BREAK,
development,2024-09-12,2024-09-12 13:30:00+00:00,2024-09-12 20:00:00+00:00,2024-09-12 20:00:00+00:00,2024-09-13 00:00:00+00:00,58606.6,57310.0,1296.5999999999985,-46.13963879841698,False,False,NO_BREAK,
development,2024-09-13,2024-09-13 13:30:00+00:00,2024-09-13 20:00:00+00:00,2024-09-13 20:00:00+00:00,2024-09-14 00:00:00+00:00,59979.2,57651.5,2327.699999999997,126.14085365751481,True,False,HIGH,2024-09-13 21:15:00+00:00
development,2024-09-16,2024-09-16 13:30:00+00:00,2024-09-16 20:00:00+00:00,2024-09-16 20:00:00+00:00,2024-09-17 00:00:00+00:00,58533.6,57446.3,1087.2999999999956,46.87864215969783,False,False,NO_BREAK,
development,2024-09-17,2024-09-17 13:30:00+00:00,2024-09-17 20:00:00+00:00,2024-09-17 20:00:00+00:00,2024-09-18 00:00:00+00:00,61345.0,58850.0,2495.0,55.900403530515504,False,False,NO_BREAK,
development,2024-09-18,2024-09-18 13:30:00+00:00,2024-09-18 20:00:00+00:00,2024-09-18 20:00:00+00:00,2024-09-19 00:00:00+00:00,61320.7,59138.0,2182.699999999997,284.9998167418022,True,False,HIGH,2024-09-18 23:55:00+00:00
