partition,side,signal_ts,net_pnl_usd,swing_high,swing_low,swing_high_ts,swing_low_ts,range_known_ts,upper_test_candles,lower_test_candles,total_test_candles,ambiguous_both_candles,side_visits,side_switches,visit_sequence,true_swing_breakout
development,LONG,2024-10-29 16:00:00+00:00,-1.820011966702772,71607.0,67584.2,2024-10-29 00:00:00+00:00,2024-10-28 04:00:00+00:00,2024-10-29 08:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2024-10-30 08:00:00+00:00,-4.741279729536463,73660.0,71871.1,2024-10-29 16:00:00+00:00,2024-10-29 20:00:00+00:00,2024-10-30 04:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2024-10-30 20:00:00+00:00,-5.357912341566506,73660.0,71444.2,2024-10-29 16:00:00+00:00,2024-10-30 12:00:00+00:00,2024-10-30 20:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2024-10-31 12:00:00+00:00,22.695021702015552,72984.9,71631.6,2024-10-30 20:00:00+00:00,2024-10-30 20:00:00+00:00,2024-10-31 04:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2024-11-04 16:00:00+00:00,-7.496996710177273,69495.3,68220.0,2024-11-04 00:00:00+00:00,2024-11-04 00:00:00+00:00,2024-11-04 08:00:00+00:00,0,1,1,0,1,0,L,True
development,LONG,2024-11-05 04:00:00+00:00,9.41330189514762,69243.8,66810.0,2024-11-04 12:00:00+00:00,2024-11-04 20:00:00+00:00,2024-11-05 04:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2024-11-05 12:00:00+00:00,13.57826911364175,69243.8,66810.0,2024-11-04 12:00:00+00:00,2024-11-04 20:00:00+00:00,2024-11-05 04:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2024-11-06 00:00:00+00:00,68.10341078245636,70537.4,66810.0,2024-11-05 16:00:00+00:00,2024-11-04 20:00:00+00:00,2024-11-06 00:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2024-11-11 16:00:00+00:00,26.09891101160462,81944.6,78549.2,2024-11-11 00:00:00+00:00,2024-11-10 20:00:00+00:00,2024-11-11 08:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2024-11-13 12:00:00+00:00,-27.70325673807876,89920.0,86180.0,2024-11-12 20:00:00+00:00,2024-11-13 04:00:00+00:00,2024-11-13 12:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2024-11-14 20:00:00+00:00,-12.530561461892844,91846.1,89095.5,2024-11-14 12:00:00+00:00,2024-11-14 04:00:00+00:00,2024-11-14 20:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2024-11-15 08:00:00+00:00,25.936834367307934,91846.1,86714.0,2024-11-14 12:00:00+00:00,2024-11-14 20:00:00+00:00,2024-11-15 04:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2024-11-20 12:00:00+00:00,-7.836329398253728,93985.9,91334.4,2024-11-19 16:00:00+00:00,2024-11-19 20:00:00+00:00,2024-11-20 04:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2024-11-21 00:00:00+00:00,18.196911371843274,94849.0,93093.3,2024-11-20 12:00:00+00:00,2024-11-20 16:00:00+00:00,2024-11-21 00:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2024-11-22 00:00:00+00:00,-5.601797168337352,99100.0,95625.0,2024-11-21 16:00:00+00:00,2024-11-21 12:00:00+00:00,2024-11-22 00:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2024-11-22 16:00:00+00:00,-4.679980547377493,99537.6,95625.0,2024-11-22 04:00:00+00:00,2024-11-21 12:00:00+00:00,2024-11-22 12:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2024-11-23 16:00:00+00:00,-5.2271620755925285,99660.0,98309.9,2024-11-22 16:00:00+00:00,2024-11-23 00:00:00+00:00,2024-11-23 08:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2024-11-24 00:00:00+00:00,-3.4022114594920323,98916.8,98309.9,2024-11-23 12:00:00+00:00,2024-11-23 00:00:00+00:00,2024-11-23 20:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2024-11-24 08:00:00+00:00,-6.776261588532995,98666.0,97173.5,2024-11-24 00:00:00+00:00,2024-11-23 20:00:00+00:00,2024-11-24 08:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2024-11-25 12:00:00+00:00,24.06470443688287,98429.7,95822.1,2024-11-24 20:00:00+00:00,2024-11-24 16:00:00+00:00,2024-11-25 04:00:00+00:00,1,0,1,0,1,0,H,False
development,LONG,2024-11-27 00:00:00+00:00,8.03216917875933,94745.2,91553.0,2024-11-26 16:00:00+00:00,2024-11-26 08:00:00+00:00,2024-11-27 00:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2024-11-27 12:00:00+00:00,27.912819525909363,94745.2,90866.4,2024-11-26 16:00:00+00:00,2024-11-26 20:00:00+00:00,2024-11-27 04:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2024-12-05 00:00:00+00:00,-25.20581502395601,97041.1,94650.8,2024-12-04 08:00:00+00:00,2024-12-04 16:00:00+00:00,2024-12-05 00:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2024-12-05 20:00:00+00:00,-13.499268465674774,103661.7,94650.8,2024-12-05 12:00:00+00:00,2024-12-04 16:00:00+00:00,2024-12-05 20:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2024-12-06 12:00:00+00:00,-9.500882159050306,103661.7,90200.0,2024-12-05 12:00:00+00:00,2024-12-05 20:00:00+00:00,2024-12-06 04:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2024-12-09 16:00:00+00:00,13.207984613927314,101457.9,98709.4,2024-12-08 20:00:00+00:00,2024-12-08 08:00:00+00:00,2024-12-09 04:00:00+00:00,0,1,1,0,1,0,L,True
development,LONG,2024-12-10 08:00:00+00:00,-4.413475784612475,98197.8,94039.7,2024-12-10 00:00:00+00:00,2024-12-09 20:00:00+00:00,2024-12-10 08:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2024-12-10 12:00:00+00:00,-14.227047456592578,98197.8,94039.7,2024-12-10 00:00:00+00:00,2024-12-09 20:00:00+00:00,2024-12-10 08:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2024-12-11 08:00:00+00:00,9.561369299122836,98320.6,94265.5,2024-12-10 12:00:00+00:00,2024-12-10 16:00:00+00:00,2024-12-11 00:00:00+00:00,0,0,0,0,0,0,,False
development,LONG,2024-12-11 12:00:00+00:00,22.57098134878284,98320.6,94265.5,2024-12-10 12:00:00+00:00,2024-12-10 16:00:00+00:00,2024-12-11 00:00:00+00:00,1,0,1,0,1,0,H,True
development,LONG,2024-12-15 20:00:00+00:00,17.483314745765213,102900.0,100559.8,2024-12-15 04:00:00+00:00,2024-12-14 20:00:00+00:00,2024-12-15 12:00:00+00:00,1,0,1,0,1,0,H,True
development,SHORT,2024-12-17 12:00:00+00:00,17.798833222618896,107777.0,105424.0,2024-12-16 16:00:00+00:00,2024-12-16 20:00:00+00:00,2024-12-17 04:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2024-12-18 20:00:00+00:00,27.28583327011459,105343.8,103065.6,2024-12-18 12:00:00+00:00,2024-12-18 04:00:00+00:00,2024-12-18 20:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2024-12-20 08:00:00+00:00,-28.186196638950875,102756.7,95681.2,2024-12-19 12:00:00+00:00,2024-12-19 20:00:00+00:00,2024-12-20 04:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2024-12-21 04:00:00+00:00,-8.774752495251937,97777.0,95393.8,2024-12-20 20:00:00+00:00,2024-12-20 20:00:00+00:00,2024-12-21 04:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2024-12-21 12:00:00+00:00,7.46672219566581,99485.0,95393.8,2024-12-21 04:00:00+00:00,2024-12-20 20:00:00+00:00,2024-12-21 12:00:00+00:00,0,0,0,0,0,0,,False
development,SHORT,2024-12-22 04:00:00+00:00,-4.895691434119764,98084.9,96520.0,2024-12-21 20:00:00+00:00,2024-12-21 20:00:00+00:00,2024-12-22 04:00:00+00:00,0,0,0,0,0,0,,True
development,SHORT,2024-12-22 12:00:00+00:00,-10.498488583086042,98084.9,95867.3,2024-12-21 20:00:00+00:00,2024-12-22 04:00:00+00:00,2024-12-22 12:00:00+00:00,0,0,0,0,0,0,,True
development,LONG,2024-12-24 12:00:00+00:00,-21.79429071643417,95480.4,92464.4,2024-12-23 20:00:00+00:00,2024-12-23 20:00:00+00:00,2024-12-24 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-01-01 08:00:00+00:00,-2.0864679014473304,94449.2,93145.1,2025-01-01 00:00:00+00:00,2024-12-31 16:00:00+00:00,2025-01-01 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-01-01 12:00:00+00:00,10.5617741359751,94449.2,93145.1,2025-01-01 00:00:00+00:00,2024-12-31 16:00:00+00:00,2025-01-01 08:00:00+00:00,0,1,1,0,1,0,L,False
reference_validation,LONG,2025-01-02 08:00:00+00:00,11.003561376988502,94449.2,94357.4,2025-01-01 00:00:00+00:00,2025-01-02 00:00:00+00:00,2025-01-02 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-01-03 16:00:00+00:00,-6.447961552824277,97822.4,96061.5,2025-01-02 20:00:00+00:00,2025-01-03 08:00:00+00:00,2025-01-03 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-01-05 20:00:00+00:00,-2.1993658747897378,98496.3,97227.0,2025-01-05 04:00:00+00:00,2025-01-05 12:00:00+00:00,2025-01-05 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-01-06 00:00:00+00:00,11.03780617140544,98496.3,97227.0,2025-01-05 04:00:00+00:00,2025-01-05 12:00:00+00:00,2025-01-05 20:00:00+00:00,1,0,1,0,1,0,H,True
reference_validation,LONG,2025-01-06 12:00:00+00:00,-17.218553540735247,99886.7,97872.6,2025-01-06 04:00:00+00:00,2025-01-06 00:00:00+00:00,2025-01-06 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-01-07 12:00:00+00:00,30.226438742016093,102762.1,101459.4,2025-01-07 00:00:00+00:00,2025-01-07 00:00:00+00:00,2025-01-07 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-01-09 12:00:00+00:00,-13.394837311070374,95358.7,92500.0,2025-01-09 00:00:00+00:00,2025-01-08 16:00:00+00:00,2025-01-09 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-01-10 00:00:00+00:00,-7.122011638460313,94644.8,91747.0,2025-01-09 16:00:00+00:00,2025-01-09 12:00:00+00:00,2025-01-10 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-01-10 12:00:00+00:00,-7.731597370443088,94644.8,91055.8,2025-01-09 16:00:00+00:00,2025-01-09 20:00:00+00:00,2025-01-10 04:00:00+00:00,1,0,1,0,1,0,H,False
reference_validation,LONG,2025-01-10 16:00:00+00:00,-11.549187623325896,95239.9,91055.8,2025-01-10 08:00:00+00:00,2025-01-09 20:00:00+00:00,2025-01-10 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-01-13 08:00:00+00:00,-15.806126998981584,95934.5,93727.4,2025-01-13 00:00:00+00:00,2025-01-12 20:00:00+00:00,2025-01-13 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-01-13 20:00:00+00:00,27.287875587127708,95934.5,88909.0,2025-01-13 00:00:00+00:00,2025-01-13 12:00:00+00:00,2025-01-13 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-01-15 12:00:00+00:00,24.2939408732072,97688.0,95309.9,2025-01-15 04:00:00+00:00,2025-01-14 16:00:00+00:00,2025-01-15 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-01-17 12:00:00+00:00,-9.102570461863458,102133.7,97293.6,2025-01-17 00:00:00+00:00,2025-01-16 12:00:00+00:00,2025-01-17 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-01-19 20:00:00+00:00,-25.7599048479195,105629.4,103458.6,2025-01-19 04:00:00+00:00,2025-01-19 08:00:00+00:00,2025-01-19 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-01-20 04:00:00+00:00,-26.801209940771884,106450.0,103458.6,2025-01-19 20:00:00+00:00,2025-01-19 08:00:00+00:00,2025-01-20 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-01-20 16:00:00+00:00,-16.83850018760673,110000.0,99501.0,2025-01-20 04:00:00+00:00,2025-01-20 00:00:00+00:00,2025-01-20 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-01-21 16:00:00+00:00,-15.393938680193164,110000.0,100097.2,2025-01-20 04:00:00+00:00,2025-01-21 00:00:00+00:00,2025-01-21 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-01-22 12:00:00+00:00,13.227097095107288,107241.6,100097.2,2025-01-21 16:00:00+00:00,2025-01-21 00:00:00+00:00,2025-01-22 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-01-23 12:00:00+00:00,-19.193141458371297,104804.5,103211.6,2025-01-22 20:00:00+00:00,2025-01-22 16:00:00+00:00,2025-01-23 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-01-27 00:00:00+00:00,-9.612711311693875,105237.0,104358.3,2025-01-26 16:00:00+00:00,2025-01-26 08:00:00+00:00,2025-01-27 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-01-28 20:00:00+00:00,-6.399721563156313,103797.0,101770.5,2025-01-28 12:00:00+00:00,2025-01-28 12:00:00+00:00,2025-01-28 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-01-29 04:00:00+00:00,-4.365511199028049,103797.0,100235.0,2025-01-28 12:00:00+00:00,2025-01-28 20:00:00+00:00,2025-01-29 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-01-29 12:00:00+00:00,-4.566903747711781,103797.0,100235.0,2025-01-28 12:00:00+00:00,2025-01-28 20:00:00+00:00,2025-01-29 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-01-29 16:00:00+00:00,-10.953294717751517,103012.6,100235.0,2025-01-29 08:00:00+00:00,2025-01-28 20:00:00+00:00,2025-01-29 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-02-01 08:00:00+00:00,-1.6860364777407262,102734.9,101509.0,2025-02-01 00:00:00+00:00,2025-01-31 20:00:00+00:00,2025-02-01 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-02-01 16:00:00+00:00,5.798576856350223,102734.9,101344.0,2025-02-01 00:00:00+00:00,2025-02-01 08:00:00+00:00,2025-02-01 16:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-02-01 20:00:00+00:00,9.704012182466649,102297.0,101344.0,2025-02-01 12:00:00+00:00,2025-02-01 08:00:00+00:00,2025-02-01 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-02-02 08:00:00+00:00,12.346492058110623,102297.0,101344.0,2025-02-01 12:00:00+00:00,2025-02-01 08:00:00+00:00,2025-02-01 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-02-03 00:00:00+00:00,-20.32732038603595,102297.0,101344.0,2025-02-01 12:00:00+00:00,2025-02-01 08:00:00+00:00,2025-02-01 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-02-03 12:00:00+00:00,-24.143254239758427,102297.0,91130.3,2025-02-01 12:00:00+00:00,2025-02-03 00:00:00+00:00,2025-02-03 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-02-12 12:00:00+00:00,-4.7561120277354485,98482.2,94814.3,2025-02-11 04:00:00+00:00,2025-02-11 16:00:00+00:00,2025-02-12 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-02-12 16:00:00+00:00,-11.118252060846034,98482.2,94814.3,2025-02-11 04:00:00+00:00,2025-02-11 16:00:00+00:00,2025-02-12 00:00:00+00:00,0,1,1,0,1,0,L,False
reference_validation,SHORT,2025-02-18 16:00:00+00:00,-8.547800072717871,96386.9,95000.0,2025-02-17 20:00:00+00:00,2025-02-18 08:00:00+00:00,2025-02-18 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-02-18 20:00:00+00:00,-10.46881261634357,96737.3,95000.0,2025-02-18 12:00:00+00:00,2025-02-18 08:00:00+00:00,2025-02-18 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-02-24 20:00:00+00:00,32.78162695529131,96147.5,95018.0,2025-02-24 08:00:00+00:00,2025-02-24 04:00:00+00:00,2025-02-24 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-02-26 12:00:00+00:00,12.217593803727569,89442.7,86020.4,2025-02-25 20:00:00+00:00,2025-02-25 12:00:00+00:00,2025-02-26 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-02-26 16:00:00+00:00,-23.975126443362903,89285.7,86020.4,2025-02-26 08:00:00+00:00,2025-02-25 12:00:00+00:00,2025-02-26 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-03-02 12:00:00+00:00,26.7781357384876,86515.0,85490.0,2025-03-02 04:00:00+00:00,2025-03-02 04:00:00+00:00,2025-03-02 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-03-02 16:00:00+00:00,-33.73361863841006,86515.0,85490.0,2025-03-02 04:00:00+00:00,2025-03-02 04:00:00+00:00,2025-03-02 12:00:00+00:00,0,1,1,0,1,0,L,True
reference_validation,SHORT,2025-03-03 16:00:00+00:00,-32.001248363568365,94971.0,85015.0,2025-03-02 16:00:00+00:00,2025-03-02 12:00:00+00:00,2025-03-03 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-03-05 20:00:00+00:00,9.976951199179362,90897.1,86328.0,2025-03-05 12:00:00+00:00,2025-03-05 00:00:00+00:00,2025-03-05 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-03-06 16:00:00+00:00,-14.736326189278826,92780.3,87558.0,2025-03-06 04:00:00+00:00,2025-03-05 16:00:00+00:00,2025-03-06 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-03-07 00:00:00+00:00,49.04088207694719,92780.3,87790.5,2025-03-06 04:00:00+00:00,2025-03-06 16:00:00+00:00,2025-03-07 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-03-10 16:00:00+00:00,14.559138511525916,84031.5,79933.4,2025-03-10 08:00:00+00:00,2025-03-09 20:00:00+00:00,2025-03-10 16:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-03-11 04:00:00+00:00,-6.463244843629523,84031.5,77410.1,2025-03-10 08:00:00+00:00,2025-03-10 16:00:00+00:00,2025-03-11 00:00:00+00:00,0,1,1,0,1,0,L,False
reference_validation,LONG,2025-03-11 16:00:00+00:00,-15.209156261550383,84031.5,76560.0,2025-03-10 08:00:00+00:00,2025-03-11 00:00:00+00:00,2025-03-11 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-03-12 12:00:00+00:00,-17.532259328175524,83741.8,81250.0,2025-03-12 00:00:00+00:00,2025-03-12 04:00:00+00:00,2025-03-12 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-03-14 12:00:00+00:00,-12.784862342532554,84030.0,79903.4,2025-03-13 12:00:00+00:00,2025-03-13 16:00:00+00:00,2025-03-14 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-03-16 08:00:00+00:00,-12.128476748830597,84453.4,83691.3,2025-03-15 16:00:00+00:00,2025-03-16 00:00:00+00:00,2025-03-16 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-03-17 00:00:00+00:00,-7.317651728635899,85136.0,82333.4,2025-03-16 16:00:00+00:00,2025-03-16 08:00:00+00:00,2025-03-17 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-03-17 16:00:00+00:00,-8.579548582243179,83842.8,81925.6,2025-03-17 04:00:00+00:00,2025-03-16 20:00:00+00:00,2025-03-17 12:00:00+00:00,1,0,1,0,1,0,H,True
reference_validation,SHORT,2025-03-18 00:00:00+00:00,10.094828391145905,84727.1,82384.0,2025-03-17 16:00:00+00:00,2025-03-17 12:00:00+00:00,2025-03-18 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-03-18 12:00:00+00:00,-7.901762344070851,84727.1,82207.7,2025-03-17 16:00:00+00:00,2025-03-18 04:00:00+00:00,2025-03-18 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-03-19 00:00:00+00:00,5.70299680514248,83422.8,81113.5,2025-03-18 08:00:00+00:00,2025-03-18 12:00:00+00:00,2025-03-18 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-03-19 08:00:00+00:00,8.07600135959492,83422.8,81113.5,2025-03-18 08:00:00+00:00,2025-03-18 12:00:00+00:00,2025-03-18 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-03-19 16:00:00+00:00,-11.424494452031242,83422.8,81113.5,2025-03-18 08:00:00+00:00,2025-03-18 12:00:00+00:00,2025-03-18 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-03-21 12:00:00+00:00,-5.299677824483196,84813.6,83650.3,2025-03-21 00:00:00+00:00,2025-03-21 04:00:00+00:00,2025-03-21 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-03-22 12:00:00+00:00,-1.4930924644417805,84550.0,83122.0,2025-03-21 20:00:00+00:00,2025-03-21 12:00:00+00:00,2025-03-22 04:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-03-22 20:00:00+00:00,-2.587819566636384,84509.0,83932.0,2025-03-22 08:00:00+00:00,2025-03-22 12:00:00+00:00,2025-03-22 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-03-23 00:00:00+00:00,4.753506557982745,84292.0,83932.0,2025-03-22 16:00:00+00:00,2025-03-22 12:00:00+00:00,2025-03-23 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-03-23 12:00:00+00:00,6.869695119086816,84292.0,83589.5,2025-03-22 16:00:00+00:00,2025-03-22 20:00:00+00:00,2025-03-23 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-03-24 00:00:00+00:00,11.441262574766586,84292.0,83589.5,2025-03-22 16:00:00+00:00,2025-03-22 20:00:00+00:00,2025-03-23 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-03-24 12:00:00+00:00,-7.10395554332226,84292.0,83589.5,2025-03-22 16:00:00+00:00,2025-03-22 20:00:00+00:00,2025-03-23 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-03-24 20:00:00+00:00,-5.974331663301458,88752.0,83589.5,2025-03-24 12:00:00+00:00,2025-03-22 20:00:00+00:00,2025-03-24 20:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-03-25 20:00:00+00:00,12.534660563878486,88752.0,86260.0,2025-03-24 12:00:00+00:00,2025-03-25 04:00:00+00:00,2025-03-25 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-03-28 12:00:00+00:00,-9.708304864839134,87695.9,85724.5,2025-03-27 20:00:00+00:00,2025-03-27 12:00:00+00:00,2025-03-28 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-04-02 00:00:00+00:00,-4.591244771297842,85475.0,82505.0,2025-04-01 12:00:00+00:00,2025-04-01 12:00:00+00:00,2025-04-01 20:00:00+00:00,1,0,1,0,1,0,H,False
reference_validation,LONG,2025-04-02 12:00:00+00:00,-13.578486786338262,85595.5,83846.0,2025-04-01 20:00:00+00:00,2025-04-02 04:00:00+00:00,2025-04-02 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-04-02 20:00:00+00:00,-36.86052438561631,87288.0,83846.0,2025-04-02 12:00:00+00:00,2025-04-02 04:00:00+00:00,2025-04-02 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-04-22 00:00:00+00:00,12.010482232638408,88418.2,86327.0,2025-04-21 12:00:00+00:00,2025-04-21 16:00:00+00:00,2025-04-22 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-04-22 12:00:00+00:00,26.53849436241436,88850.0,86327.0,2025-04-22 00:00:00+00:00,2025-04-21 16:00:00+00:00,2025-04-22 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-05-01 08:00:00+00:00,-6.971309684801796,95186.5,92848.1,2025-04-30 08:00:00+00:00,2025-04-30 12:00:00+00:00,2025-04-30 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-05-04 20:00:00+00:00,-8.198985887751519,96399.9,95172.4,2025-05-03 20:00:00+00:00,2025-05-04 12:00:00+00:00,2025-05-04 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-05-06 20:00:00+00:00,24.38230641050672,95165.1,93327.0,2025-05-05 20:00:00+00:00,2025-05-06 12:00:00+00:00,2025-05-06 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-05-08 20:00:00+00:00,-10.069372650831175,97446.8,99050.1,2025-05-07 12:00:00+00:00,2025-05-08 12:00:00+00:00,2025-05-08 20:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-05-12 16:00:00+00:00,-6.430178886958338,105863.1,103502.4,2025-05-12 04:00:00+00:00,2025-05-11 20:00:00+00:00,2025-05-12 12:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-05-13 00:00:00+00:00,-5.62514956044029,105863.1,100678.0,2025-05-12 04:00:00+00:00,2025-05-12 16:00:00+00:00,2025-05-13 00:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-05-13 08:00:00+00:00,-6.080157784839713,103080.9,101400.0,2025-05-12 20:00:00+00:00,2025-05-13 00:00:00+00:00,2025-05-13 08:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,SHORT,2025-05-15 04:00:00+00:00,-6.259398038020714,104319.0,102536.0,2025-05-14 12:00:00+00:00,2025-05-14 16:00:00+00:00,2025-05-15 00:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-05-15 12:00:00+00:00,18.400285240361484,103820.0,102536.0,2025-05-15 00:00:00+00:00,2025-05-14 16:00:00+00:00,2025-05-15 08:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,SHORT,2025-05-19 04:00:00+00:00,-3.172686253660228,103458.6,103217.2,2025-05-17 20:00:00+00:00,2025-05-18 20:00:00+00:00,2025-05-19 04:00:00+00:00,0,0,0,0,0,0,,True
reference_validation,LONG,2025-05-19 12:00:00+00:00,24.915899771339745,107114.3,102038.8,2025-05-19 00:00:00+00:00,2025-05-19 04:00:00+00:00,2025-05-19 12:00:00+00:00,0,0,0,0,0,0,,False
reference_validation,LONG,2025-05-22 00:00:00+00:00,-12.043680557357597,107950.0,106085.3,2025-05-21 04:00:00+00:00,2025-05-21 16:00:00+00:00,2025-05-22 00:00:00+00:00,0,0,0,0,0,0,,True
