role,partition,ref_min,hour,dev_block,execution_start,entry_ts,exit_ts,H,L,R,pnl,pnl_5bps,loss_class,mfe_R,mae_R,hold_min,entry_to_break_min,break_to_fail_min,latent_class,latent_target_recovered,latent_recovery_min,latent_target_visit,latent_target_visit_entry_eligible,post_exit_reclaim,reclaim_min,target_after_reclaim,reclaim_to_target_min,visit_count
REF_SUPPORT,reference_validation,300,15,,2025-11-01 15:00:00+00:00,2025-11-01 16:05:00+00:00,2025-11-01 16:15:00+00:00,186.55,183.58,2.969999999999999,-1.4741356204771017,-1.7241356204771017,L2_BREAK_FAST_FAIL_5M,0.15151515151514774,0.23905723905724183,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,15.0,False,,3
REF_SUPPORT,reference_validation,300,15,,2025-11-04 15:00:00+00:00,2025-11-04 15:00:00+00:00,2025-11-04 16:50:00+00:00,164.68,159.24,5.439999999999998,-18.61185329123144,-18.86185329123144,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.1029411764705887,1.2095588235294146,110.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
REF_SUPPORT,reference_validation,300,15,,2025-11-05 15:00:00+00:00,2025-11-05 15:40:00+00:00,2025-11-05 16:05:00+00:00,159.84,154.59,5.25,-0.5943443443443552,-0.8443443443443552,L4_BREAK_FAIL_30M,0.11238095238095303,0.1390476190476171,25.0,5.0,15.0,LATENT_RECOVERABLE,True,50.0,2.0,True,True,30.0,True,20.0,2
REF_SUPPORT,reference_validation,300,15,,2025-11-07 15:00:00+00:00,2025-11-07 15:50:00+00:00,2025-11-07 16:00:00+00:00,155.67,149.69,5.97999999999999,-1.1562921564848283,-1.4062921564848283,L2_BREAK_FAST_FAIL_5M,0.09030100334448518,0.18729096989966187,10.0,0.0,5.0,LATENT_RECOVERABLE,True,30.0,2.0,True,True,20.0,True,10.0,2
REF_SUPPORT,reference_validation,300,15,,2025-11-09 15:00:00+00:00,2025-11-09 15:35:00+00:00,2025-11-09 15:50:00+00:00,163.06,157.17,5.890000000000015,-1.0118974610573428,-1.2618974610573428,L3_BREAK_FAST_FAIL_10M,0.14770797962648596,0.1358234295415975,15.0,0.0,10.0,LATENT_RECOVERABLE,True,220.0,3.0,True,True,175.0,True,45.0,3
REF_SUPPORT,reference_validation,300,15,,2025-11-10 15:00:00+00:00,2025-11-11 01:15:00+00:00,2025-11-11 02:55:00+00:00,170.4,165.2,5.200000000000017,-0.6748826291080312,-0.9248826291080312,L1_NEVER_BREAK_TIME,0.10769230769230778,0.8211538461538455,100.0,,,TRUE_FAILURE_PROXY,False,,,False,True,5.0,False,,3
REF_SUPPORT,reference_validation,300,15,,2025-11-14 15:00:00+00:00,2025-11-14 15:45:00+00:00,2025-11-14 15:55:00+00:00,142.88,135.67,7.210000000000008,-1.0498320268756411,-1.2998320268756411,L2_BREAK_FAST_FAIL_5M,0.11650485436893239,0.13730929264909958,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,25.0,False,,8
REF_SUPPORT,reference_validation,300,15,,2025-11-15 15:00:00+00:00,2025-11-15 15:10:00+00:00,2025-11-15 15:20:00+00:00,141.88,139.85,2.030000000000001,-0.8105441217930442,-1.0605441217930442,L2_BREAK_FAST_FAIL_5M,0.02463054187192677,0.2019704433497519,10.0,0.0,5.0,LATENT_RECOVERABLE,True,95.0,3.0,True,True,80.0,True,15.0,4
REF_SUPPORT,reference_validation,300,15,,2025-11-21 15:00:00+00:00,2025-11-21 17:05:00+00:00,2025-11-21 17:20:00+00:00,129.5,121.55,7.950000000000003,-0.4633204633204824,-0.7133204633204824,L3_BREAK_FAST_FAIL_10M,0.08805031446540734,0.0893081761006299,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,4
REF_SUPPORT,reference_validation,300,15,,2025-11-27 15:00:00+00:00,2025-11-27 15:50:00+00:00,2025-11-27 16:00:00+00:00,142.25,140.62,1.6299999999999955,-0.6326889279437697,-0.8826889279437697,L2_BREAK_FAST_FAIL_5M,0.1411042944785217,0.2638036809816,10.0,0.0,5.0,LATENT_RECOVERABLE,True,165.0,4.0,True,True,155.0,True,10.0,5
REF_SUPPORT,reference_validation,300,15,,2025-11-28 15:00:00+00:00,2025-11-28 15:30:00+00:00,2025-11-28 15:40:00+00:00,143.49,139.76,3.730000000000018,-3.6239459195763213,-3.8739459195763217,L2_BREAK_FAST_FAIL_5M,0.018766756032169662,0.4369973190348492,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
REF_SUPPORT,reference_validation,300,15,,2025-12-01 15:00:00+00:00,2025-12-02 01:05:00+00:00,2025-12-02 01:15:00+00:00,127.66,125.35,2.3100000000000023,-0.7833307222309127,-1.0333307222309127,L2_BREAK_FAST_FAIL_5M,0.3549783549783517,0.30735930735930433,10.0,0.0,5.0,LATENT_RECOVERABLE,True,575.0,5.0,True,True,60.0,True,515.0,5
REF_SUPPORT,reference_validation,300,15,,2025-12-04 15:00:00+00:00,2025-12-04 15:35:00+00:00,2025-12-04 17:40:00+00:00,144.15,141.38,2.7700000000000102,-9.746791536593857,-9.996791536593857,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.025270758122741127,1.1227436823104702,125.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
REF_SUPPORT,reference_validation,300,15,,2025-12-14 15:00:00+00:00,2025-12-15 02:15:00+00:00,2025-12-15 02:40:00+00:00,132.55,130.02,2.530000000000001,-1.2825348924934143,-1.5325348924934143,L4_BREAK_FAIL_30M,0.25691699604742174,0.3162055335968423,25.0,0.0,20.0,LATENT_RECOVERABLE,True,690.0,13.0,True,True,345.0,True,345.0,13
REF_SUPPORT,reference_validation,300,15,,2025-12-16 15:00:00+00:00,2025-12-16 15:55:00+00:00,2025-12-17 02:55:00+00:00,129.87,126.05,3.8200000000000074,-2.425502425502435,-2.675502425502435,L1_NEVER_BREAK_TIME,0.06020942408376684,0.8350785340314114,660.0,,,TRUE_FAILURE_PROXY,False,,,False,True,715.0,False,,2
REF_SUPPORT,reference_validation,300,15,,2025-12-17 15:00:00+00:00,2025-12-17 15:00:00+00:00,2025-12-17 15:25:00+00:00,132.62,126.22,6.400000000000006,-2.7899261046599455,-3.039926104659946,L4_BREAK_FAIL_30M,0.20937500000000034,0.2812500000000015,25.0,0.0,20.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
REF_SUPPORT,reference_validation,300,15,,2025-12-18 15:00:00+00:00,2025-12-18 15:25:00+00:00,2025-12-18 15:50:00+00:00,127.91,123.14,4.769999999999996,-0.3518098663122804,-0.6018098663122804,L4_BREAK_FAIL_30M,0.22851153039832375,0.17610062893081846,25.0,0.0,20.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
REF_SUPPORT,reference_validation,300,15,,2025-12-19 15:00:00+00:00,2025-12-19 15:15:00+00:00,2025-12-19 17:35:00+00:00,126.88,124.48,2.3999999999999915,-10.600567465321564,-10.850567465321564,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.3000000000000006,1.1708333333333385,140.0,,,LATENT_RECOVERABLE,True,195.0,3.0,True,True,190.0,True,5.0,5
REF_SUPPORT,reference_validation,300,15,,2025-12-20 15:00:00+00:00,2025-12-20 15:40:00+00:00,2025-12-20 16:05:00+00:00,126.49,125.36,1.1299999999999955,-0.31623053205787066,-0.5662305320578707,L3_BREAK_FAST_FAIL_10M,0.09734513274336272,0.23893805309734256,25.0,10.0,10.0,TRUE_FAILURE_PROXY,False,,,False,True,10.0,False,,3
REF_SUPPORT,reference_validation,300,15,,2025-12-22 15:00:00+00:00,2025-12-22 15:05:00+00:00,2025-12-22 15:15:00+00:00,128.28,125.82,2.460000000000008,-2.9622700342999964,-3.212270034299997,L2_BREAK_FAST_FAIL_5M,0.18699186991870181,0.35365853658536656,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,3
REF_SUPPORT,reference_validation,300,15,,2025-12-23 15:00:00+00:00,2025-12-23 20:40:00+00:00,2025-12-23 20:50:00+00:00,125.16,122.04,3.1199999999999903,-0.1997443272611088,-0.4497443272611088,L2_BREAK_FAST_FAIL_5M,0.14102564102564075,0.27243589743589647,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
REF_SUPPORT,reference_validation,300,15,,2025-12-27 15:00:00+00:00,2025-12-27 15:10:00+00:00,2025-12-27 15:20:00+00:00,123.31,122.45,0.8599999999999994,-0.608223177357925,-0.858223177357925,L2_BREAK_FAST_FAIL_5M,0.05813953488371766,0.24418604651163733,10.0,0.0,5.0,LATENT_RECOVERABLE,True,285.0,8.0,True,True,5.0,True,280.0,8
REF_SUPPORT,reference_validation,300,15,,2025-12-28 15:00:00+00:00,2025-12-28 15:20:00+00:00,2025-12-28 18:20:00+00:00,124.95,123.96,0.9900000000000091,-5.362144857943174,-5.612144857943174,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.030303030303031175,1.6666666666666572,180.0,,,LATENT_RECOVERABLE,True,325.0,2.0,True,True,325.0,True,5.0,2
REF_SUPPORT,reference_validation,300,15,,2026-01-01 15:00:00+00:00,2026-01-01 17:30:00+00:00,2026-01-01 17:45:00+00:00,125.22,124.34,0.8799999999999955,-0.3194377894905065,-0.5694377894905065,L3_BREAK_FAST_FAIL_10M,0.45454545454546336,0.34090909090908944,15.0,0.0,10.0,LATENT_RECOVERABLE,True,115.0,4.0,True,True,0.0,True,115.0,4
REF_SUPPORT,reference_validation,300,15,,2026-01-04 15:00:00+00:00,2026-01-04 15:00:00+00:00,2026-01-04 15:40:00+00:00,134.93,133.67,1.2600000000000193,-0.8522937819611109,-1.102293781961111,L5_BREAK_FAIL_LATE,0.30952380952379394,0.277777777777769,40.0,0.0,35.0,LATENT_RECOVERABLE,True,25.0,2.0,True,True,20.0,True,5.0,3
REF_SUPPORT,reference_validation,300,15,,2026-01-05 15:00:00+00:00,2026-01-05 15:40:00+00:00,2026-01-05 15:55:00+00:00,135.97,133.09,2.8799999999999955,-0.22063690519968926,-0.47063690519968926,L3_BREAK_FAST_FAIL_10M,0.17361111111111138,0.12847222222222401,15.0,0.0,10.0,LATENT_RECOVERABLE,True,170.0,3.0,True,True,0.0,True,170.0,3
REF_SUPPORT,reference_validation,300,15,,2026-01-08 15:00:00+00:00,2026-01-08 15:20:00+00:00,2026-01-08 15:35:00+00:00,135.37,132.5,2.8700000000000045,-1.108074167097628,-1.358074167097628,L2_BREAK_FAST_FAIL_5M,0.08013937282229595,0.22996515679442353,15.0,5.0,5.0,LATENT_RECOVERABLE,True,25.0,2.0,True,True,10.0,True,15.0,2
REF_SUPPORT,reference_validation,300,15,,2026-01-14 15:00:00+00:00,2026-01-14 15:10:00+00:00,2026-01-15 02:55:00+00:00,147.53,143.3,4.22999999999999,-10.50633769402831,-10.756337694028312,L1_NEVER_BREAK_TIME,0.2056737588652498,0.7872340425531964,705.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,5
REF_SUPPORT,reference_validation,300,15,,2026-01-19 15:00:00+00:00,2026-01-19 16:50:00+00:00,2026-01-19 17:05:00+00:00,134.32,133.2,1.1200000000000045,-0.8561643835616195,-1.1061643835616195,L3_BREAK_FAST_FAIL_10M,0.25,0.2946428571428417,15.0,0.0,10.0,LATENT_RECOVERABLE,True,190.0,6.0,True,True,20.0,True,170.0,7
REF_SUPPORT,reference_validation,300,15,,2026-01-23 15:00:00+00:00,2026-01-23 15:45:00+00:00,2026-01-23 15:55:00+00:00,127.68,125.22,2.460000000000008,-0.5090852130326118,-0.7590852130326118,L2_BREAK_FAST_FAIL_5M,0.15040650406504202,0.29268292682927266,10.0,0.0,5.0,LATENT_RECOVERABLE,True,10.0,1.0,False,True,0.0,True,10.0,6
REF_SUPPORT,reference_validation,300,15,,2026-01-24 15:00:00+00:00,2026-01-24 15:15:00+00:00,2026-01-24 16:20:00+00:00,127.34,126.75,0.5900000000000034,-2.5522223967331947,-2.802222396733195,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.0,1.322033898305079,65.0,,,LATENT_RECOVERABLE,True,390.0,7.0,True,True,135.0,True,255.0,10
REF_SUPPORT,reference_validation,300,15,,2026-01-26 15:00:00+00:00,2026-01-26 15:10:00+00:00,2026-01-26 15:30:00+00:00,124.25,121.85,2.4000000000000057,-0.6036217303823088,-0.8536217303823088,L4_BREAK_FAIL_30M,0.3750000000000015,0.3208333333333309,20.0,0.0,15.0,LATENT_RECOVERABLE,True,180.0,4.0,True,True,50.0,True,130.0,9
REF_SUPPORT,reference_validation,300,15,,2026-01-30 15:00:00+00:00,2026-01-30 16:25:00+00:00,2026-01-30 16:50:00+00:00,117.6,115.03,2.569999999999993,-2.2534013605442493,-2.5034013605442498,L2_BREAK_FAST_FAIL_5M,0.13618677042801924,0.5719844357976664,25.0,15.0,5.0,LATENT_RECOVERABLE,True,130.0,3.0,True,True,120.0,True,10.0,7
REF_SUPPORT,reference_validation,300,15,,2026-02-02 15:00:00+00:00,2026-02-02 15:15:00+00:00,2026-02-02 15:30:00+00:00,105.11,102.29,2.819999999999993,0.0,-0.25,L2_BREAK_FAST_FAIL_5M,0.24468085106382959,0.23758865248227068,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,5.0,False,,4
REF_SUPPORT,reference_validation,300,15,,2026-02-07 15:00:00+00:00,2026-02-07 16:05:00+00:00,2026-02-07 16:20:00+00:00,87.15,84.44,2.710000000000008,-2.1227768215720255,-2.3727768215720255,L3_BREAK_FAST_FAIL_10M,0.33948339483394274,0.38376383763837757,15.0,0.0,10.0,LATENT_RECOVERABLE,True,120.0,4.0,True,True,65.0,True,55.0,4
REF_SUPPORT,reference_validation,300,15,,2026-02-08 15:00:00+00:00,2026-02-08 23:05:00+00:00,2026-02-08 23:35:00+00:00,88.82,86.34,2.4799999999999898,-14.242287773023998,-14.492287773023998,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.10887096774194006,1.1370967741935503,30.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
REF_SUPPORT,reference_validation,300,15,,2026-02-09 15:00:00+00:00,2026-02-09 15:00:00+00:00,2026-02-09 15:15:00+00:00,85.21,82.82,2.3900000000000006,-0.9388569416735049,-1.1888569416735049,L3_BREAK_FAST_FAIL_10M,0.23430962343096323,0.23012552301255107,15.0,0.0,10.0,LATENT_RECOVERABLE,True,90.0,3.0,True,True,20.0,True,70.0,3
REF_SUPPORT,reference_validation,300,15,,2026-02-14 15:00:00+00:00,2026-02-14 15:15:00+00:00,2026-02-14 15:30:00+00:00,87.49,85.66,1.8299999999999983,-0.6857926620184585,-0.9357926620184585,L2_BREAK_FAST_FAIL_5M,0.08743169398907702,0.21311475409836117,15.0,5.0,5.0,LATENT_RECOVERABLE,True,110.0,3.0,True,True,60.0,True,50.0,3
REF_SUPPORT,reference_validation,300,15,,2026-02-16 15:00:00+00:00,2026-02-17 00:45:00+00:00,2026-02-17 00:55:00+00:00,86.88,83.39,3.489999999999995,-0.6906077348065587,-0.9406077348065587,L2_BREAK_FAST_FAIL_5M,0.06590257879656285,0.1318051575931216,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,15.0,False,,4
REF_SUPPORT,reference_validation,300,15,,2026-02-20 15:00:00+00:00,2026-02-20 16:05:00+00:00,2026-02-21 02:55:00+00:00,84.81,81.71,3.1000000000000085,-0.29477655936799296,-0.544776559367993,L1_NEVER_BREAK_TIME,0.20322580645161087,0.664516129032257,650.0,,,LATENT_RECOVERABLE,True,685.0,8.0,True,True,380.0,True,305.0,8
REF_SUPPORT,reference_validation,300,15,,2026-02-21 15:00:00+00:00,2026-02-21 15:10:00+00:00,2026-02-22 00:45:00+00:00,86.63,84.84,1.789999999999992,-10.677594366847455,-10.927594366847455,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.027932960893861224,1.072625698324028,575.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,4
REF_SUPPORT,reference_validation,300,15,,2026-02-25 15:00:00+00:00,2026-02-25 15:00:00+00:00,2026-02-25 15:10:00+00:00,85.75,82.26,3.489999999999995,-3.556851311953324,-3.8068513119533245,L2_BREAK_FAST_FAIL_5M,0.0773638968481365,0.22922636103151814,10.0,0.0,5.0,LATENT_RECOVERABLE,True,70.0,2.0,True,True,25.0,True,45.0,2
REF_SUPPORT,reference_validation,300,15,,2026-03-10 15:00:00+00:00,2026-03-10 15:00:00+00:00,2026-03-10 15:10:00+00:00,88.2,84.86,3.3400000000000034,-2.4943310657596363,-2.7443310657596367,L2_BREAK_FAST_FAIL_5M,0.11377245508981888,0.2455089820359301,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,45.0,False,,4
REF_SUPPORT,reference_validation,300,15,,2026-03-11 15:00:00+00:00,2026-03-11 17:25:00+00:00,2026-03-11 17:35:00+00:00,87.35,84.3,3.049999999999997,-0.4579278763594541,-0.7079278763594541,L2_BREAK_FAST_FAIL_5M,0.1508196721311503,0.2196721311475371,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,25.0,False,,6
REF_SUPPORT,reference_validation,300,15,,2026-03-14 15:00:00+00:00,2026-03-14 22:00:00+00:00,2026-03-14 22:15:00+00:00,87.31,86.41,0.9000000000000057,-0.4008704615737213,-0.6508704615737213,L3_BREAK_FAST_FAIL_10M,0.1111111111111041,0.17777777777777287,15.0,0.0,10.0,LATENT_RECOVERABLE,True,45.0,3.0,True,True,5.0,True,40.0,3
REF_SUPPORT,reference_validation,300,15,,2026-03-15 15:00:00+00:00,2026-03-15 17:50:00+00:00,2026-03-15 18:00:00+00:00,88.66,87.31,1.3499999999999943,-1.5790660951951474,-1.8290660951951474,L2_BREAK_FAST_FAIL_5M,0.0814814814814814,0.5481481481481467,10.0,0.0,5.0,LATENT_RECOVERABLE,True,210.0,2.0,True,True,155.0,True,55.0,2
REF_SUPPORT,reference_validation,300,15,,2026-03-17 15:00:00+00:00,2026-03-17 15:00:00+00:00,2026-03-17 15:10:00+00:00,94.64,93.1,1.5400000000000063,-2.060439560439553,-2.310439560439553,L2_BREAK_FAST_FAIL_5M,0.2987012987012934,0.5194805194805155,10.0,0.0,5.0,LATENT_RECOVERABLE,True,200.0,5.0,True,True,70.0,True,130.0,9
REF_SUPPORT,reference_validation,300,15,,2026-03-20 15:00:00+00:00,2026-03-20 21:15:00+00:00,2026-03-20 21:40:00+00:00,89.7,88.43,1.269999999999996,-0.16722408026759172,-0.4172240802675917,L3_BREAK_FAST_FAIL_10M,0.22834645669290785,0.44094488188976694,25.0,10.0,10.0,LATENT_RECOVERABLE,True,20.0,2.0,True,True,20.0,True,5.0,2
REF_SUPPORT,reference_validation,300,15,,2026-03-21 15:00:00+00:00,2026-03-21 20:30:00+00:00,2026-03-21 23:50:00+00:00,90.36,89.58,0.7800000000000011,-9.019477644975627,-9.269477644975627,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.0,3.6666666666666607,200.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
REF_SUPPORT,reference_validation,300,15,,2026-03-23 15:00:00+00:00,2026-03-23 15:00:00+00:00,2026-03-23 15:15:00+00:00,91.93,85.6,6.3300000000000125,-1.4141194387033984,-1.6641194387033984,L3_BREAK_FAST_FAIL_10M,0.048973143759871635,0.08688783570300321,15.0,0.0,10.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,3
REF_SUPPORT,reference_validation,300,15,,2026-03-28 15:00:00+00:00,2026-03-28 15:20:00+00:00,2026-03-28 22:15:00+00:00,84.09,82.53,1.5600000000000023,-10.048757283862509,-10.298757283862509,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.1666666666666606,1.1666666666666696,415.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,1
REF_SUPPORT,reference_validation,300,15,,2026-03-29 15:00:00+00:00,2026-03-30 00:15:00+00:00,2026-03-30 00:25:00+00:00,82.79,81.62,1.1700000000000017,-3.5028385070661194,-3.7528385070661194,L2_BREAK_FAST_FAIL_5M,0.13675213675213363,1.470085470085479,10.0,0.0,5.0,LATENT_RECOVERABLE,True,140.0,4.0,True,True,105.0,True,35.0,4
REF_SUPPORT,reference_validation,300,15,,2026-04-02 15:00:00+00:00,2026-04-02 16:40:00+00:00,2026-04-03 02:55:00+00:00,79.67,76.63,3.0400000000000063,-2.1965608133551195,-2.44656081335512,L1_NEVER_BREAK_TIME,0.062499999999999126,0.4243421052631591,615.0,,,LATENT_RECOVERABLE,True,575.0,4.0,True,True,275.0,True,300.0,5
REF_SUPPORT,reference_validation,300,15,,2026-04-10 15:00:00+00:00,2026-04-10 15:00:00+00:00,2026-04-11 02:55:00+00:00,85.2,83.06,2.1400000000000006,-2.5234741784038173,-2.7734741784038173,L1_NEVER_BREAK_TIME,0.2149532710280344,0.556074766355139,715.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,6
REF_SUPPORT,reference_validation,300,15,,2026-04-12 15:00:00+00:00,2026-04-12 20:40:00+00:00,2026-04-12 21:15:00+00:00,82.5,81.24,1.2600000000000051,0.0,-0.25,L4_BREAK_FAIL_30M,0.2857142857142841,0.16666666666666102,35.0,0.0,30.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,2
REF_SUPPORT,reference_validation,300,15,,2026-04-15 15:00:00+00:00,2026-04-15 16:15:00+00:00,2026-04-15 16:40:00+00:00,84.47,82.85,1.6200000000000045,-0.5919261276192134,-0.8419261276192134,L4_BREAK_FAIL_30M,0.1234567901234582,0.1851851851851829,25.0,0.0,20.0,LATENT_RECOVERABLE,True,45.0,2.0,True,True,15.0,True,30.0,4
REF_SUPPORT,reference_validation,300,15,,2026-04-16 15:00:00+00:00,2026-04-16 15:10:00+00:00,2026-04-16 15:30:00+00:00,86.25,83.7,2.549999999999997,-0.28985507246376274,-0.5398550724637627,L2_BREAK_FAST_FAIL_5M,0.13333333333333483,0.11764705882352842,20.0,10.0,5.0,LATENT_RECOVERABLE,True,165.0,2.0,True,True,5.0,True,160.0,2
REF_SUPPORT,reference_validation,300,15,,2026-04-20 15:00:00+00:00,2026-04-20 15:55:00+00:00,2026-04-20 16:05:00+00:00,85.8,84.46,1.3400000000000034,-1.5151515151514694,-1.7651515151514694,L2_BREAK_FAST_FAIL_5M,0.044776119402986654,0.26119402985074136,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,70.0,False,,5
REF_SUPPORT,reference_validation,300,15,,2026-04-23 15:00:00+00:00,2026-04-23 15:15:00+00:00,2026-04-23 15:30:00+00:00,86.15,85.13,1.0200000000000102,-0.5803830528148812,-0.8303830528148812,L3_BREAK_FAST_FAIL_10M,0.3333333333333194,0.3823529411764673,15.0,0.0,10.0,LATENT_RECOVERABLE,True,20.0,1.0,False,True,0.0,True,20.0,8
REF_SUPPORT,reference_validation,300,15,,2026-04-24 15:00:00+00:00,2026-04-24 20:35:00+00:00,2026-04-24 20:45:00+00:00,86.75,85.12,1.6299999999999955,-0.5187319884726316,-0.7687319884726316,L2_BREAK_FAST_FAIL_5M,0.1042944785276087,0.12269938650306957,10.0,0.0,5.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,2
REF_SUPPORT,reference_validation,300,15,,2026-04-28 15:00:00+00:00,2026-04-28 23:50:00+00:00,2026-04-29 00:00:00+00:00,84.04,82.91,1.1300000000000097,-0.11899095668732595,-0.36899095668732595,L2_BREAK_FAST_FAIL_5M,0.0973451327433615,0.15044247787610643,10.0,0.0,5.0,LATENT_RECOVERABLE,True,195.0,5.0,True,True,50.0,True,145.0,5
REF_SUPPORT,reference_validation,300,15,,2026-05-02 15:00:00+00:00,2026-05-02 16:10:00+00:00,2026-05-02 16:30:00+00:00,84.05,83.47,0.5799999999999983,-0.17846519928615967,-0.42846519928615967,L3_BREAK_FAST_FAIL_10M,0.2068965517241464,0.1034482758620732,20.0,5.0,10.0,LATENT_RECOVERABLE,True,295.0,4.0,True,True,15.0,True,280.0,5
REF_SUPPORT,reference_validation,300,15,,2026-05-10 15:00:00+00:00,2026-05-10 15:20:00+00:00,2026-05-10 16:05:00+00:00,94.34,92.78,1.5600000000000023,-0.21199915200342812,-0.4619991520034281,L4_BREAK_FAIL_30M,0.23076923076923006,0.14743589743589977,45.0,10.0,30.0,LATENT_RECOVERABLE,True,40.0,2.0,True,True,0.0,True,40.0,2
REF_SUPPORT,reference_validation,300,15,,2026-05-16 15:00:00+00:00,2026-05-16 16:00:00+00:00,2026-05-17 02:55:00+00:00,86.67,85.44,1.230000000000004,-4.2113764855198355,-4.4613764855198355,L1_NEVER_BREAK_TIME,0.20325203252032453,0.9430894308943031,655.0,,,LATENT_RECOVERABLE,True,130.0,8.0,True,True,85.0,True,45.0,10
REF_SUPPORT,reference_validation,300,15,,2026-05-18 15:00:00+00:00,2026-05-19 00:20:00+00:00,2026-05-19 00:35:00+00:00,85.75,83.65,2.0999999999999943,-0.2915451895043608,-0.5415451895043608,L2_BREAK_FAST_FAIL_5M,0.09047619047618964,0.0857142857142892,15.0,5.0,5.0,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
REF_SUPPORT,reference_validation,300,15,,2026-05-21 15:00:00+00:00,2026-05-21 15:15:00+00:00,2026-05-21 15:35:00+00:00,86.63,85.26,1.3699999999999903,-1.3274847050674943,-1.5774847050674943,L2_BREAK_FAST_FAIL_5M,0.1678832116788362,0.23357664233576308,20.0,10.0,5.0,LATENT_RECOVERABLE,True,100.0,3.0,True,True,95.0,True,5.0,3
REF_SUPPORT,reference_validation,300,15,,2026-05-25 15:00:00+00:00,2026-05-25 15:10:00+00:00,2026-05-25 19:40:00+00:00,86.41,85.62,0.789999999999992,-5.2077305867376245,-5.4577305867376245,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.10126582278480899,1.202531645569636,270.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
REF_SUPPORT,reference_validation,300,15,,2026-05-27 15:00:00+00:00,2026-05-27 15:30:00+00:00,2026-05-27 21:45:00+00:00,84.67,82.91,1.7600000000000051,-11.692453053029405,-11.942453053029405,L0_NEVER_BREAK_REFERENCE_INVALIDATION,0.08522727272726764,1.4602272727272727,375.0,,,TRUE_FAILURE_PROXY,False,,,False,False,,False,,2
REF_SUPPORT,reference_validation,300,15,,2026-05-29 15:00:00+00:00,2026-05-29 15:25:00+00:00,2026-05-29 15:55:00+00:00,82.4,80.3,2.1000000000000085,-0.12135922330103188,-0.3713592233010319,L4_BREAK_FAIL_30M,0.39523809523809283,0.22380952380952235,30.0,0.0,25.0,TRUE_FAILURE_PROXY,False,,,False,True,0.0,False,,3
REF_SUPPORT,reference_validation,300,15,,2026-05-30 15:00:00+00:00,2026-05-30 15:10:00+00:00,2026-05-30 15:25:00+00:00,82.73,82.16,0.5700000000000074,-0.7252508159071858,-0.9752508159071858,L3_BREAK_FAST_FAIL_10M,0.2807017543859553,0.29824561403508687,15.0,0.0,10.0,LATENT_RECOVERABLE,True,100.0,2.0,True,True,45.0,True,55.0,7
