role,partition,dev_block,execution_start,parent_entry_ts,parent_exit_ts,parent_pnl,parent_pnl_5bps,loss_class,latent_target_recovered,latent_recovery_min,latent_target_visit,latent_target_visit_start,latent_target_visit_entry_eligible,visit_count_through_watch
CLOCK_SUPPORT,external,,2021-04-20 17:00:00+00:00,2021-04-20 18:35:00+00:00,2021-04-20 18:50:00+00:00,-0.5629813167633002,-0.8129813167633002,L3_BREAK_FAST_FAIL_10M,True,50.0,1.0,2021-04-20 18:35:00+00:00,False,2
CLOCK_SUPPORT,external,,2021-04-21 17:00:00+00:00,2021-04-22 01:05:00+00:00,2021-04-22 01:50:00+00:00,-0.81582994351731,-1.06582994351731,L5_BREAK_FAIL_LATE,True,100.0,2.0,2021-04-22 02:30:00+00:00,True,2
CLOCK_SUPPORT,external,,2021-04-22 17:00:00+00:00,2021-04-22 17:05:00+00:00,2021-04-22 20:55:00+00:00,-46.41857954101109,-46.66857954101109,L0_NEVER_BREAK_REFERENCE_INVALIDATION,True,195.0,6.0,2021-04-23 00:00:00+00:00,True,6
CLOCK_SUPPORT,external,,2021-04-23 17:00:00+00:00,2021-04-23 19:15:00+00:00,2021-04-23 19:25:00+00:00,-0.0956882062205788,-0.3456882062205788,L2_BREAK_FAST_FAIL_5M,True,60.0,2.0,2021-04-23 20:00:00+00:00,True,7
CLOCK_SUPPORT,external,,2021-04-27 17:00:00+00:00,2021-04-28 02:25:00+00:00,2021-04-28 02:35:00+00:00,-0.5982500350928954,-0.8482500350928954,L2_BREAK_FAST_FAIL_5M,True,665.0,4.0,2021-04-28 13:25:00+00:00,True,4
CLOCK_SUPPORT,external,,2021-04-30 17:00:00+00:00,2021-04-30 17:15:00+00:00,2021-05-01 04:55:00+00:00,-6.618527739654379,-6.868527739654379,L1_NEVER_BREAK_TIME,True,355.0,11.0,2021-05-01 10:30:00+00:00,True,11
CLOCK_SUPPORT,external,,2021-05-01 17:00:00+00:00,2021-05-01 17:00:00+00:00,2021-05-01 17:15:00+00:00,-3.5389093054513654,-3.788909305451366,L3_BREAK_FAST_FAIL_10M,True,370.0,5.0,2021-05-01 22:00:00+00:00,True,6
CLOCK_SUPPORT,external,,2021-05-02 17:00:00+00:00,2021-05-02 17:05:00+00:00,2021-05-02 17:15:00+00:00,-1.8584312653730504,-2.108431265373051,L2_BREAK_FAST_FAIL_5M,True,45.0,2.0,2021-05-02 17:45:00+00:00,True,6
CLOCK_SUPPORT,external,,2021-05-08 17:00:00+00:00,2021-05-08 22:20:00+00:00,2021-05-08 22:40:00+00:00,-0.725276319288537,-0.975276319288537,L4_BREAK_FAIL_30M,True,10.0,1.0,2021-05-08 22:20:00+00:00,False,3
CLOCK_SUPPORT,external,,2021-05-12 17:00:00+00:00,2021-05-12 21:50:00+00:00,2021-05-12 22:10:00+00:00,-23.236514522821604,-23.486514522821604,L3_BREAK_FAST_FAIL_10M,False,,,,False,2
CLOCK_SUPPORT,external,,2021-05-23 17:00:00+00:00,2021-05-23 21:10:00+00:00,2021-05-23 21:25:00+00:00,-5.540109575598917,-5.790109575598917,L3_BREAK_FAST_FAIL_10M,True,330.0,2.0,2021-05-23 23:00:00+00:00,True,2
CLOCK_SUPPORT,external,,2021-05-24 17:00:00+00:00,2021-05-24 18:25:00+00:00,2021-05-24 18:40:00+00:00,-6.899114586699451,-7.149114586699451,L3_BREAK_FAST_FAIL_10M,True,70.0,4.0,2021-05-24 19:40:00+00:00,True,6
CLOCK_SUPPORT,external,,2021-05-27 17:00:00+00:00,2021-05-27 20:30:00+00:00,2021-05-27 20:45:00+00:00,-0.5281790669788844,-0.7781790669788844,L3_BREAK_FAST_FAIL_10M,False,,,,False,2
CLOCK_SUPPORT,external,,2021-06-02 17:00:00+00:00,2021-06-03 02:15:00+00:00,2021-06-03 03:15:00+00:00,-0.6999999999999784,-0.9499999999999784,L5_BREAK_FAIL_LATE,True,30.0,1.0,2021-06-03 02:15:00+00:00,False,1
CLOCK_SUPPORT,external,,2021-06-03 17:00:00+00:00,2021-06-03 17:00:00+00:00,2021-06-03 17:10:00+00:00,-1.018688532836931,-1.268688532836931,L2_BREAK_FAST_FAIL_5M,True,185.0,4.0,2021-06-03 20:05:00+00:00,True,4
CLOCK_SUPPORT,external,,2021-06-06 17:00:00+00:00,2021-06-07 01:30:00+00:00,2021-06-07 01:40:00+00:00,-1.0121923165401503,-1.2621923165401503,L2_BREAK_FAST_FAIL_5M,False,,,,False,6
CLOCK_SUPPORT,external,,2021-06-12 17:00:00+00:00,2021-06-12 17:35:00+00:00,2021-06-12 17:45:00+00:00,-2.4148108398175383,-2.6648108398175383,L2_BREAK_FAST_FAIL_5M,False,,,,False,4
CLOCK_SUPPORT,external,,2021-06-15 17:00:00+00:00,2021-06-15 17:55:00+00:00,2021-06-15 18:40:00+00:00,-1.3561392791691662,-1.6061392791691662,L5_BREAK_FAIL_LATE,False,,,,False,4
CLOCK_SUPPORT,external,,2021-06-20 17:00:00+00:00,2021-06-20 19:00:00+00:00,2021-06-20 19:10:00+00:00,-2.5116144018582087,-2.7616144018582087,L2_BREAK_FAST_FAIL_5M,True,25.0,2.0,2021-06-20 19:15:00+00:00,True,3
CLOCK_SUPPORT,external,,2021-06-24 17:00:00+00:00,2021-06-24 17:00:00+00:00,2021-06-24 17:10:00+00:00,-0.2455871066769921,-0.4955871066769921,L2_BREAK_FAST_FAIL_5M,False,,,,False,10
CLOCK_SUPPORT,external,,2021-06-26 17:00:00+00:00,2021-06-26 22:55:00+00:00,2021-06-26 23:05:00+00:00,-2.5227043390514403,-2.7727043390514403,L2_BREAK_FAST_FAIL_5M,True,50.0,1.0,2021-06-26 22:55:00+00:00,False,1
CLOCK_SUPPORT,external,,2021-06-27 17:00:00+00:00,2021-06-27 22:15:00+00:00,2021-06-27 22:40:00+00:00,-0.9168999131357602,-1.1668999131357602,L4_BREAK_FAIL_30M,True,60.0,1.0,2021-06-27 22:15:00+00:00,False,1
CLOCK_SUPPORT,external,,2021-06-28 17:00:00+00:00,2021-06-28 21:50:00+00:00,2021-06-29 04:55:00+00:00,-12.140762463343169,-12.390762463343169,L1_NEVER_BREAK_TIME,True,525.0,4.0,2021-06-29 10:35:00+00:00,True,4
CLOCK_SUPPORT,external,,2021-07-01 17:00:00+00:00,2021-07-01 17:45:00+00:00,2021-07-02 02:15:00+00:00,-21.027832245602728,-21.277832245602728,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,4
CLOCK_SUPPORT,external,,2021-07-02 17:00:00+00:00,2021-07-02 17:00:00+00:00,2021-07-02 17:20:00+00:00,-1.9989096856259936,-2.2489096856259936,L4_BREAK_FAIL_30M,True,335.0,5.0,2021-07-02 21:30:00+00:00,True,5
CLOCK_SUPPORT,external,,2021-07-03 17:00:00+00:00,2021-07-03 17:40:00+00:00,2021-07-03 18:05:00+00:00,-0.3425830763960635,-0.5925830763960636,L4_BREAK_FAIL_30M,False,,,,False,2
CLOCK_SUPPORT,external,,2021-07-04 17:00:00+00:00,2021-07-04 21:50:00+00:00,2021-07-04 23:00:00+00:00,-14.86915146708956,-15.11915146708956,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
CLOCK_SUPPORT,external,,2021-07-11 17:00:00+00:00,2021-07-12 03:40:00+00:00,2021-07-12 03:50:00+00:00,-0.1688670555726745,-0.4188670555726745,L2_BREAK_FAST_FAIL_5M,False,,,,False,2
CLOCK_SUPPORT,external,,2021-07-14 17:00:00+00:00,2021-07-14 18:30:00+00:00,2021-07-14 18:50:00+00:00,-5.259781911481687,-5.509781911481687,L4_BREAK_FAIL_30M,False,,,,False,4
CLOCK_SUPPORT,external,,2021-07-19 17:00:00+00:00,2021-07-19 23:40:00+00:00,2021-07-20 01:15:00+00:00,-18.653100775193774,-18.903100775193774,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,2
CLOCK_SUPPORT,external,,2021-07-20 17:00:00+00:00,2021-07-20 20:05:00+00:00,2021-07-20 21:15:00+00:00,-1.5663506119209525,-1.8163506119209525,L5_BREAK_FAIL_LATE,True,415.0,2.0,2021-07-21 03:30:00+00:00,True,2
CLOCK_SUPPORT,external,,2021-07-22 17:00:00+00:00,2021-07-22 17:35:00+00:00,2021-07-22 17:45:00+00:00,-1.2652362962435326,-1.5152362962435326,L2_BREAK_FAST_FAIL_5M,True,500.0,3.0,2021-07-23 01:35:00+00:00,True,3
CLOCK_SUPPORT,external,,2021-07-24 17:00:00+00:00,2021-07-24 17:10:00+00:00,2021-07-24 17:30:00+00:00,-2.098976109215056,-2.348976109215056,L2_BREAK_FAST_FAIL_5M,False,,,,False,2
CLOCK_SUPPORT,external,,2021-07-25 17:00:00+00:00,2021-07-25 23:05:00+00:00,2021-07-25 23:15:00+00:00,-0.950843200574092,-1.200843200574092,L2_BREAK_FAST_FAIL_5M,True,60.0,2.0,2021-07-25 23:20:00+00:00,True,2
CLOCK_SUPPORT,external,,2021-07-26 17:00:00+00:00,2021-07-26 18:05:00+00:00,2021-07-26 18:35:00+00:00,-0.3113733202229074,-0.5613733202229074,L4_BREAK_FAIL_30M,True,50.0,2.0,2021-07-26 19:10:00+00:00,True,2
CLOCK_SUPPORT,external,,2021-07-28 17:00:00+00:00,2021-07-28 17:00:00+00:00,2021-07-28 17:30:00+00:00,-5.318961569622028,-5.568961569622028,L4_BREAK_FAIL_30M,False,,,,False,1
CLOCK_SUPPORT,external,,2021-07-29 17:00:00+00:00,2021-07-29 18:55:00+00:00,2021-07-29 19:10:00+00:00,-0.8245110649385268,-1.0745110649385268,L3_BREAK_FAST_FAIL_10M,True,35.0,1.0,2021-07-29 18:55:00+00:00,False,1
CLOCK_SUPPORT,external,,2021-07-31 17:00:00+00:00,2021-07-31 18:45:00+00:00,2021-07-31 18:55:00+00:00,-1.729056799515849,-1.9790567995158488,L2_BREAK_FAST_FAIL_5M,True,135.0,2.0,2021-07-31 20:25:00+00:00,True,2
CLOCK_SUPPORT,external,,2021-08-01 17:00:00+00:00,2021-08-01 20:15:00+00:00,2021-08-01 20:30:00+00:00,-0.1805555555555171,-0.4305555555555171,L3_BREAK_FAST_FAIL_10M,False,,,,False,1
CLOCK_SUPPORT,external,,2021-08-04 17:00:00+00:00,2021-08-04 19:40:00+00:00,2021-08-04 20:00:00+00:00,-0.9638952383575484,-1.2138952383575483,L4_BREAK_FAIL_30M,True,440.0,7.0,2021-08-05 02:50:00+00:00,True,7
CLOCK_SUPPORT,external,,2021-08-06 17:00:00+00:00,2021-08-06 17:30:00+00:00,2021-08-07 04:55:00+00:00,-5.659203980099559,-5.909203980099559,L1_NEVER_BREAK_TIME,False,,,,False,8
CLOCK_SUPPORT,external,,2021-08-07 17:00:00+00:00,2021-08-07 23:50:00+00:00,2021-08-08 00:00:00+00:00,-0.9857197017565378,-1.2357197017565378,L2_BREAK_FAST_FAIL_5M,False,,,,False,2
CLOCK_SUPPORT,external,,2021-08-10 17:00:00+00:00,2021-08-11 00:10:00+00:00,2021-08-11 00:25:00+00:00,-3.243321160868784,-3.493321160868784,L3_BREAK_FAST_FAIL_10M,True,355.0,4.0,2021-08-11 03:50:00+00:00,True,4
CLOCK_SUPPORT,external,,2021-08-11 17:00:00+00:00,2021-08-11 20:00:00+00:00,2021-08-11 20:15:00+00:00,-1.7593082354023235,-2.009308235402324,L3_BREAK_FAST_FAIL_10M,False,,,,False,1
CLOCK_SUPPORT,external,,2021-08-12 17:00:00+00:00,2021-08-12 20:10:00+00:00,2021-08-12 20:20:00+00:00,-1.0918619886445824,-1.3418619886445824,L2_BREAK_FAST_FAIL_5M,True,295.0,5.0,2021-08-13 00:35:00+00:00,True,5
CLOCK_SUPPORT,external,,2021-08-14 17:00:00+00:00,2021-08-14 23:40:00+00:00,2021-08-14 23:50:00+00:00,-0.972168840858212,-1.222168840858212,L2_BREAK_FAST_FAIL_5M,True,65.0,3.0,2021-08-15 00:45:00+00:00,True,4
CLOCK_SUPPORT,external,,2021-08-19 17:00:00+00:00,2021-08-19 21:50:00+00:00,2021-08-19 22:00:00+00:00,-0.3691027447821904,-0.6191027447821904,L2_BREAK_FAST_FAIL_5M,False,,,,False,2
CLOCK_SUPPORT,external,,2021-08-20 17:00:00+00:00,2021-08-20 17:00:00+00:00,2021-08-20 17:10:00+00:00,-1.0907903331155988,-1.3407903331155988,L2_BREAK_FAST_FAIL_5M,True,170.0,3.0,2021-08-20 19:00:00+00:00,True,3
CLOCK_SUPPORT,external,,2021-08-23 17:00:00+00:00,2021-08-23 18:30:00+00:00,2021-08-23 19:05:00+00:00,-1.8840619282963769,-2.1340619282963766,L4_BREAK_FAIL_30M,True,150.0,3.0,2021-08-23 20:40:00+00:00,True,3
CLOCK_SUPPORT,external,,2021-08-25 17:00:00+00:00,2021-08-25 22:30:00+00:00,2021-08-25 22:45:00+00:00,-1.53682798703475,-1.78682798703475,L3_BREAK_FAST_FAIL_10M,True,135.0,2.0,2021-08-25 23:15:00+00:00,True,2
CLOCK_SUPPORT,external,,2021-08-27 17:00:00+00:00,2021-08-27 18:40:00+00:00,2021-08-27 19:05:00+00:00,-3.7911435160381535,-4.0411435160381535,L4_BREAK_FAIL_30M,True,200.0,3.0,2021-08-27 20:20:00+00:00,True,3
CLOCK_SUPPORT,external,,2021-08-28 17:00:00+00:00,2021-08-28 22:05:00+00:00,2021-08-28 22:15:00+00:00,-0.06210730071321,-0.31210730071321,L2_BREAK_FAST_FAIL_5M,False,,,,False,3
CLOCK_SUPPORT,external,,2021-09-02 17:00:00+00:00,2021-09-02 17:20:00+00:00,2021-09-02 18:20:00+00:00,-1.830430812118533,-2.080430812118533,L5_BREAK_FAIL_LATE,True,160.0,2.0,2021-09-02 18:30:00+00:00,True,2
CLOCK_SUPPORT,external,,2021-09-03 17:00:00+00:00,2021-09-03 17:00:00+00:00,2021-09-03 17:15:00+00:00,-2.3346574674193987,-2.584657467419399,L2_BREAK_FAST_FAIL_5M,True,265.0,4.0,2021-09-03 21:30:00+00:00,True,4
CLOCK_SUPPORT,external,,2021-09-04 17:00:00+00:00,2021-09-05 01:05:00+00:00,2021-09-05 01:35:00+00:00,-3.468501690764181,-3.718501690764181,L4_BREAK_FAIL_30M,False,,,,False,2
CLOCK_SUPPORT,external,,2021-09-05 17:00:00+00:00,2021-09-05 21:25:00+00:00,2021-09-05 21:50:00+00:00,-1.6136386304375638,-1.863638630437564,L4_BREAK_FAIL_30M,True,20.0,1.0,2021-09-05 21:25:00+00:00,False,1
CLOCK_SUPPORT,external,,2021-09-10 17:00:00+00:00,2021-09-10 18:40:00+00:00,2021-09-10 18:55:00+00:00,-1.05652840764886,-1.30652840764886,L3_BREAK_FAST_FAIL_10M,True,385.0,3.0,2021-09-11 00:00:00+00:00,True,6
CLOCK_SUPPORT,external,,2021-09-14 17:00:00+00:00,2021-09-15 01:05:00+00:00,2021-09-15 04:10:00+00:00,-24.81817959203664,-25.06817959203664,L0_NEVER_BREAK_REFERENCE_INVALIDATION,True,115.0,3.0,2021-09-15 06:05:00+00:00,True,7
CLOCK_SUPPORT,external,,2021-09-16 17:00:00+00:00,2021-09-16 17:00:00+00:00,2021-09-16 18:20:00+00:00,-22.862042539291693,-23.112042539291693,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
CLOCK_SUPPORT,external,,2021-09-17 17:00:00+00:00,2021-09-17 22:15:00+00:00,2021-09-17 22:50:00+00:00,-0.6062059045141011,-0.8562059045141011,L4_BREAK_FAIL_30M,True,445.0,6.0,2021-09-18 04:15:00+00:00,True,6
CLOCK_SUPPORT,external,,2021-09-22 17:00:00+00:00,2021-09-22 17:45:00+00:00,2021-09-22 18:00:00+00:00,-2.2655613789647755,-2.515561378964776,L3_BREAK_FAST_FAIL_10M,True,10.0,1.0,2021-09-22 17:45:00+00:00,False,1
CLOCK_SUPPORT,external,,2021-09-23 17:00:00+00:00,2021-09-23 17:30:00+00:00,2021-09-23 17:55:00+00:00,-0.2485320042945882,-0.4985320042945882,L4_BREAK_FAIL_30M,False,,,,False,3
CLOCK_SUPPORT,external,,2021-09-24 17:00:00+00:00,2021-09-24 20:35:00+00:00,2021-09-24 22:30:00+00:00,-1.4033297186961111,-1.6533297186961111,L5_BREAK_FAIL_LATE,False,,,,False,7
CLOCK_SUPPORT,external,,2021-09-26 17:00:00+00:00,2021-09-27 01:40:00+00:00,2021-09-27 02:20:00+00:00,-1.4384349827387677,-1.6884349827387677,L5_BREAK_FAIL_LATE,True,405.0,4.0,2021-09-27 08:45:00+00:00,True,4
CLOCK_SUPPORT,external,,2021-09-28 17:00:00+00:00,2021-09-29 00:25:00+00:00,2021-09-29 00:50:00+00:00,-2.78125893190867,-3.0312589319086705,L4_BREAK_FAIL_30M,True,180.0,3.0,2021-09-29 02:15:00+00:00,True,3
CLOCK_SUPPORT,external,,2021-09-29 17:00:00+00:00,2021-09-30 01:10:00+00:00,2021-09-30 01:25:00+00:00,-0.2920539686888657,-0.5420539686888657,L3_BREAK_FAST_FAIL_10M,True,155.0,4.0,2021-09-30 03:40:00+00:00,True,8
CLOCK_SUPPORT,external,,2021-10-02 17:00:00+00:00,2021-10-02 17:05:00+00:00,2021-10-02 17:20:00+00:00,-2.1000667418470957,-2.350066741847096,L3_BREAK_FAST_FAIL_10M,False,,,,False,8
CLOCK_SUPPORT,external,,2021-10-10 17:00:00+00:00,2021-10-10 20:30:00+00:00,2021-10-10 21:05:00+00:00,-13.920903954802275,-14.170903954802275,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
CLOCK_SUPPORT,external,,2021-10-12 17:00:00+00:00,2021-10-12 18:35:00+00:00,2021-10-12 19:55:00+00:00,-0.0066720042701251,-0.2566720042701251,L5_BREAK_FAIL_LATE,True,260.0,4.0,2021-10-12 22:10:00+00:00,True,8
CLOCK_SUPPORT,external,,2021-10-14 17:00:00+00:00,2021-10-15 04:30:00+00:00,2021-10-15 04:55:00+00:00,-3.4310487465448736,-3.6810487465448736,L1_NEVER_BREAK_TIME,True,75.0,2.0,2021-10-15 06:00:00+00:00,True,2
CLOCK_SUPPORT,external,,2021-10-15 17:00:00+00:00,2021-10-15 23:30:00+00:00,2021-10-15 23:40:00+00:00,-1.5836840718753686,-1.8336840718753689,L2_BREAK_FAST_FAIL_5M,False,,,,False,4
CLOCK_SUPPORT,external,,2021-10-21 17:00:00+00:00,2021-10-21 23:55:00+00:00,2021-10-22 00:10:00+00:00,-0.4890269670914104,-0.7390269670914105,L2_BREAK_FAST_FAIL_5M,True,20.0,2.0,2021-10-22 00:20:00+00:00,True,2
CLOCK_SUPPORT,external,,2021-10-26 17:00:00+00:00,2021-10-26 17:55:00+00:00,2021-10-26 18:05:00+00:00,-0.0695430303495059,-0.3195430303495059,L2_BREAK_FAST_FAIL_5M,False,,,,False,3
CLOCK_SUPPORT,external,,2021-10-28 17:00:00+00:00,2021-10-29 01:25:00+00:00,2021-10-29 01:35:00+00:00,-2.331927561399161,-2.581927561399161,L2_BREAK_FAST_FAIL_5M,True,10.0,1.0,2021-10-29 01:25:00+00:00,False,1
CLOCK_SUPPORT,external,,2021-10-29 17:00:00+00:00,2021-10-29 17:30:00+00:00,2021-10-30 04:55:00+00:00,-19.179265026562643,-19.429265026562643,L1_NEVER_BREAK_TIME,False,,,,False,1
CLOCK_SUPPORT,external,,2021-10-30 17:00:00+00:00,2021-10-31 00:00:00+00:00,2021-10-31 04:55:00+00:00,-11.234356501547191,-11.484356501547191,L1_NEVER_BREAK_TIME,True,615.0,3.0,2021-10-31 15:05:00+00:00,True,5
CLOCK_SUPPORT,external,,2021-10-31 17:00:00+00:00,2021-10-31 21:15:00+00:00,2021-10-31 23:00:00+00:00,-0.0717274948801582,-0.3217274948801583,L5_BREAK_FAIL_LATE,True,75.0,2.0,2021-10-31 23:10:00+00:00,True,7
CLOCK_SUPPORT,external,,2021-11-01 17:00:00+00:00,2021-11-01 20:05:00+00:00,2021-11-02 04:55:00+00:00,-3.5564294904474325,-3.806429490447433,L1_NEVER_BREAK_TIME,True,380.0,3.0,2021-11-02 09:45:00+00:00,True,6
CLOCK_SUPPORT,external,,2021-11-02 17:00:00+00:00,2021-11-02 17:05:00+00:00,2021-11-02 17:30:00+00:00,-0.3321069714199987,-0.5821069714199987,L4_BREAK_FAIL_30M,True,35.0,2.0,2021-11-02 17:45:00+00:00,True,2
CLOCK_SUPPORT,external,,2021-11-05 17:00:00+00:00,2021-11-06 00:40:00+00:00,2021-11-06 01:20:00+00:00,-0.7825348269845378,-1.0325348269845378,L5_BREAK_FAIL_LATE,True,180.0,1.0,2021-11-06 00:40:00+00:00,False,1
CLOCK_SUPPORT,external,,2021-11-12 17:00:00+00:00,2021-11-12 17:55:00+00:00,2021-11-12 19:05:00+00:00,-1.516895072706359,-1.766895072706359,L5_BREAK_FAIL_LATE,True,120.0,3.0,2021-11-12 19:50:00+00:00,True,7
CLOCK_SUPPORT,external,,2021-11-17 17:00:00+00:00,2021-11-18 00:20:00+00:00,2021-11-18 04:55:00+00:00,-16.82454788560034,-17.07454788560034,L1_NEVER_BREAK_TIME,False,,,,False,6
CLOCK_SUPPORT,external,,2021-11-19 17:00:00+00:00,2021-11-19 17:00:00+00:00,2021-11-19 17:10:00+00:00,-0.7047443574389467,-0.9547443574389468,L2_BREAK_FAST_FAIL_5M,False,,,,False,7
CLOCK_SUPPORT,external,,2021-11-20 17:00:00+00:00,2021-11-20 18:25:00+00:00,2021-11-20 18:35:00+00:00,-1.661353433773605,-1.911353433773605,L2_BREAK_FAST_FAIL_5M,True,270.0,2.0,2021-11-20 19:50:00+00:00,True,2
CLOCK_SUPPORT,external,,2021-11-23 17:00:00+00:00,2021-11-23 17:00:00+00:00,2021-11-23 17:10:00+00:00,-1.3195090531739615,-1.5695090531739615,L2_BREAK_FAST_FAIL_5M,False,,,,False,3
CLOCK_SUPPORT,external,,2021-11-26 17:00:00+00:00,2021-11-26 19:45:00+00:00,2021-11-27 04:55:00+00:00,-0.9614365527578772,-1.2114365527578772,L1_NEVER_BREAK_TIME,False,,,,False,16
CLOCK_SUPPORT,external,,2021-11-29 17:00:00+00:00,2021-11-29 17:10:00+00:00,2021-11-29 17:55:00+00:00,-1.2826105510720942,-1.5326105510720942,L5_BREAK_FAIL_LATE,False,,,,False,3
CLOCK_SUPPORT,external,,2021-12-01 17:00:00+00:00,2021-12-01 17:00:00+00:00,2021-12-01 17:10:00+00:00,-0.1893197545371761,-0.4393197545371761,L2_BREAK_FAST_FAIL_5M,True,485.0,7.0,2021-12-02 01:10:00+00:00,True,8
CLOCK_SUPPORT,external,,2021-12-04 17:00:00+00:00,2021-12-04 19:35:00+00:00,2021-12-04 19:50:00+00:00,-0.5371837120116685,-0.7871837120116685,L3_BREAK_FAST_FAIL_10M,False,,,,False,3
CLOCK_SUPPORT,external,,2021-12-05 17:00:00+00:00,2021-12-05 23:10:00+00:00,2021-12-06 04:55:00+00:00,-7.096888618627784,-7.346888618627783,L1_NEVER_BREAK_TIME,False,,,,False,1
CLOCK_SUPPORT,external,,2021-12-06 17:00:00+00:00,2021-12-06 17:10:00+00:00,2021-12-06 17:20:00+00:00,-0.9780271645077888,-1.2280271645077887,L2_BREAK_FAST_FAIL_5M,True,270.0,4.0,2021-12-06 21:40:00+00:00,True,4
CLOCK_SUPPORT,external,,2021-12-08 17:00:00+00:00,2021-12-09 00:05:00+00:00,2021-12-09 00:20:00+00:00,-0.489189423317049,-0.7391894233170491,L2_BREAK_FAST_FAIL_5M,False,,,,False,1
CLOCK_SUPPORT,external,,2021-12-14 17:00:00+00:00,2021-12-14 21:35:00+00:00,2021-12-14 21:55:00+00:00,-2.7217617221328427,-2.971761722132843,L4_BREAK_FAIL_30M,True,500.0,7.0,2021-12-15 05:25:00+00:00,True,7
CLOCK_SUPPORT,external,,2021-12-15 17:00:00+00:00,2021-12-15 17:05:00+00:00,2021-12-15 17:15:00+00:00,-4.700673257718224,-4.950673257718225,L2_BREAK_FAST_FAIL_5M,True,75.0,2.0,2021-12-15 17:25:00+00:00,True,2
CLOCK_SUPPORT,external,,2021-12-18 17:00:00+00:00,2021-12-18 21:45:00+00:00,2021-12-18 22:05:00+00:00,-1.388737610282076,-1.638737610282076,L3_BREAK_FAST_FAIL_10M,True,375.0,6.0,2021-12-19 03:20:00+00:00,True,6
CLOCK_SUPPORT,external,,2021-12-26 17:00:00+00:00,2021-12-27 03:50:00+00:00,2021-12-27 04:05:00+00:00,-1.2210316471468197,-1.4710316471468197,L3_BREAK_FAST_FAIL_10M,True,585.0,6.0,2021-12-27 12:30:00+00:00,True,6
CLOCK_SUPPORT,external,,2021-12-27 17:00:00+00:00,2021-12-27 17:05:00+00:00,2021-12-27 17:20:00+00:00,-0.5653050189254882,-0.8153050189254882,L2_BREAK_FAST_FAIL_5M,True,10.0,1.0,2021-12-27 17:05:00+00:00,False,1
CLOCK_SUPPORT,external,,2021-12-29 17:00:00+00:00,2021-12-29 18:25:00+00:00,2021-12-29 18:45:00+00:00,-1.1030035635499202,-1.3530035635499202,L4_BREAK_FAIL_30M,False,,,,False,1
CLOCK_SUPPORT,external,,2021-12-30 17:00:00+00:00,2021-12-30 17:25:00+00:00,2021-12-30 20:50:00+00:00,-8.286348880915783,-8.536348880915783,L0_NEVER_BREAK_REFERENCE_INVALIDATION,True,700.0,2.0,2021-12-31 08:20:00+00:00,True,2
CLOCK_SUPPORT,reference_validation,,2025-01-01 17:00:00+00:00,2025-01-01 19:10:00+00:00,2025-01-01 19:25:00+00:00,-0.1300660735654157,-0.3800660735654158,L3_BREAK_FAST_FAIL_10M,True,20.0,1.0,2025-01-01 19:10:00+00:00,False,1
CLOCK_SUPPORT,reference_validation,,2025-01-10 17:00:00+00:00,2025-01-10 17:55:00+00:00,2025-01-11 04:55:00+00:00,-16.35672240454239,-16.60672240454239,L1_NEVER_BREAK_TIME,False,,,,False,1
CLOCK_SUPPORT,reference_validation,,2025-01-12 17:00:00+00:00,2025-01-13 00:25:00+00:00,2025-01-13 00:45:00+00:00,-0.1309037595559337,-0.3809037595559337,L3_BREAK_FAST_FAIL_10M,False,,,,False,1
CLOCK_SUPPORT,reference_validation,,2025-01-22 17:00:00+00:00,2025-01-22 19:50:00+00:00,2025-01-22 20:05:00+00:00,-0.3963759909399456,-0.6463759909399456,L3_BREAK_FAST_FAIL_10M,True,10.0,1.0,2025-01-22 19:50:00+00:00,False,1
CLOCK_SUPPORT,reference_validation,,2025-01-23 17:00:00+00:00,2025-01-23 20:25:00+00:00,2025-01-23 20:50:00+00:00,-4.782540798001056,-5.032540798001056,L4_BREAK_FAIL_30M,True,570.0,3.0,2025-01-24 05:05:00+00:00,True,3
CLOCK_SUPPORT,reference_validation,,2025-01-26 17:00:00+00:00,2025-01-26 18:30:00+00:00,2025-01-26 21:05:00+00:00,-11.302726637147488,-11.552726637147488,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
CLOCK_SUPPORT,reference_validation,,2025-01-29 17:00:00+00:00,2025-01-29 17:30:00+00:00,2025-01-29 17:40:00+00:00,-0.3047718564960222,-0.5547718564960222,L2_BREAK_FAST_FAIL_5M,True,75.0,2.0,2025-01-29 18:30:00+00:00,True,4
CLOCK_SUPPORT,reference_validation,,2025-02-04 17:00:00+00:00,2025-02-04 19:15:00+00:00,2025-02-04 20:00:00+00:00,-22.306880249690188,-22.556880249690188,L0_NEVER_BREAK_REFERENCE_INVALIDATION,False,,,,False,1
CLOCK_SUPPORT,reference_validation,,2025-02-13 17:00:00+00:00,2025-02-13 18:55:00+00:00,2025-02-13 19:25:00+00:00,-0.1036001036001654,-0.3536001036001654,L4_BREAK_FAIL_30M,True,65.0,2.0,2025-02-13 20:00:00+00:00,True,2
